CANAN-Çevik-1030522093-3,999-2-1-4-K
MAHMUT-Kaplangı-1030522423-1,075-7220-1781-4-E
DOĞUKAN-Sezek-1030521297-1,072-7228-1782-4-E
GÜL-Taşçı-1030520392-1,071-7233-1783-4-K
UĞUR-Karaduman-1030521701-1,071-7234-1784-4-E
SİNAN-Nalbantoğlu-1030521532-1,068-7240-1785-4-E
BEKİR-Sepetçi-1030521914-1,067-7241-1786-4-E
HÜSAMEDDİN-Özbey-1030520540-1,065-7249-1787-4-E
SELÇUK-Akgül-1030521053-1,061-7256-1788-4-E
CANSU-Abadan-1030521498-1,061-7257-1789-4-K
YASEMİN-Orbay-1030520262-1,06-7259-1790-4-K
HALUK-Özbir-1030521394-1,06-7260-1791-4-E
AYFER-Karadaş-1030521524-1,057-7265-1792-4-K
DİLEK-Nalbantoğlu-1030520448-1,055-7270-1793-4-K
ŞEYMANUR-Çatalbaş-1030522035-1,055-7271-1794-4-K
İHSAN-Gönültaş-1030521260-1,053-7275-1795-4-E
HAKKI-Öztuna-1030521408-1,051-7281-1796-4-E
SİBEL-Körmükçü-1030520060-1,05-7283-1797-4-K
DERVİŞ-Yalçın-1030521060-1,05-7284-1798-4-E
HÜSAMEDDİN-Egeli-1030521104-1,05-7285-1799-4-E
HALİME-Okur-1030520979-1,049-7289-1800-4-K
PERİHAN-Doğan -1030521371-1,049-7290-1801-4-K
SALİH-Taşçı-1030520385-1,048-7291-1802-4-E
HÜSAMEDDİN-Gönültaş-1030521121-1,047-7293-1803-4-E
GÜLDESTE-Arıcan-1030520729-1,046-7296-1804-4-K
HAYAT-Velioğlu-1030521523-1,045-7299-1805-4-K
ECEM-Tuğlu-1030522426-1,044-7300-1806-4-K
İBRAHİM-Dizdar -1030520019-1,04-7307-1807-4-E
ALİSA-Ekici-1030520831-1,039-7310-1808-4-K
DİLAN-Oraloğlu-1030520995-1,037-7318-1809-4-K
CANER-Kutlay-1030522398-1,035-7323-1810-4-E
GONCA-Akan-1030522444-1,034-7326-1811-4-K
RESUL-Özdoğan-1030522352-1,031-7333-1812-4-E
ASLIM-Polat-1030521713-1,03-7336-1813-4-K
FERHAN-Yorulmaz-1030520076-1,029-7338-1814-4-K
DİLBERAYELA-Duygulu-1030521435-1,027-7342-1815-4-K
BÜLENT-Günday-1030520958-1,022-7352-1816-4-E
CEYLİN-Kunt-1030521452-1,019-7355-1817-4-K
BİLGEHAN-Karaböcek-1030520648-1,016-7367-1818-4-K
YELİZ-Kunter-1030520332-1,012-7372-1819-4-K
HİLAL-Tunaboylu-1030522370-1,011-7374-1820-4-K
İZZET-Kaya -1030521234-1,01-7376-1821-4-E
AYŞEGÜL-Doğan -1030521685-1,006-7384-1822-4-K
ONUR-Velioğlu-1030522416-1,006-7385-1823-4-E
EYLÜL-Alyanak-1030520462-1,004-7393-1824-4-K
GÖNÜL-Beşok-1030522163-1,003-7396-1825-4-K
VEYSEL-Öymen-1030520916-0,999-7404-1826-4-E
BURAK-Hamzaoğlu-1030520960-0,998-7407-1827-4-E
MERVE-Berberoğlu-1030520343-0,997-7409-1828-4-K
LEYLA-Bademci-1030521262-0,997-7410-1829-4-K
DESTAN-Topaloğlu-1030522367-0,996-7412-1830-4-K
MİNE-Babacan-1030520157-0,994-7419-1831-4-K
İBRAHİM-Koç-1030520396-0,992-7422-1832-4-E
GÜLDİDE-Kavaklıoğlu-1030520799-0,992-7423-1833-4-K
KEMAL-Kahveci-1030521441-0,991-7425-1834-4-E
FİDAN-Abadan-1030522269-0,991-7426-1835-4-K
HİLAL-Özgörkey-1030520785-0,99-7429-1836-4-K
HATİCE-Dağlaroğlu-1030522085-0,99-7430-1837-4-K
ATAKAN-Karaböcek-1030521510-0,989-7437-1838-4-E
EFEKAN-Tahincioğlu-1030521986-0,987-7440-1839-4-E
FERDA-Sezek-1030521619-0,986-7442-1840-4-K
ABDULLAH-Abadan-1030520535-0,984-7444-1841-4-E
HİLMİ-Mayhoş-1030521539-0,984-7445-1842-4-E
BUSE-Adıvar-1030520992-0,982-7452-1843-4-K
YUNUSHAN-Atan-1030520688-0,981-7454-1844-4-E
ALMİLA-Pektemek-1030520582-0,979-7459-1845-4-K
ÇİLAY-Karabulut-1030521843-0,979-7460-1846-4-K
GAMZE-Akal-1030522154-0,978-7463-1847-4-K
FATİH-Ertepınar-1030521861-0,977-7466-1848-4-E
MERT-Egeli-1030520870-0,975-7468-1849-4-E
ERKAN-Tanrıkulu-1030521120-0,973-7472-1850-4-E
DOĞAN-Tunaboylu-1030521919-0,973-7473-1851-4-E
ERKAN-Tahincioğlu-1030521080-0,971-7477-1852-4-E
YUSUF-Tokatlıoğlu-1030521445-0,97-7478-1853-4-E
ONUR-Arıcan-1030520218-0,967-7486-1854-4-E
ÇİCEK-Kulaksızoğlu-1030520047-0,965-7490-1855-4-K
HİLMİ-Velioğlu-1030521357-0,965-7491-1856-4-E
DİLARA-Baturalp-1030522310-0,964-7494-1857-4-K
SEFANUR-Erez-1030520111-0,963-7495-1858-4-K
HAZİM-Atakol-1030520302-0,963-7496-1859-4-E
GAYE-Adal-1030521026-0,963-7497-1860-4-K
AYÇA-Ağaoğlu-1030521241-0,963-7498-1861-4-K
MİHRİBAN-Atan-1030522395-0,963-7499-1862-4-K
GÜL-Menemencioğlu-1030520169-0,958-7506-1863-4-K
ŞEYMA-Egeli-1030520562-0,956-7512-1864-4-K
SALİH-Ilıcalı-1030522292-0,956-7513-1865-4-E
ELÇİN-Pektemek-1030520256-0,955-7516-1866-4-K
ALMİLA-Alyanak-1030521696-0,953-7521-1867-4-K
ALP-Yeşilkaya-1030520633-0,949-7527-1868-4-E
FERİHA-Poçan-1030520741-0,949-7528-1869-4-K
SAİD-Öztonga-1030520360-0,948-7530-1870-4-E
LATİFE-Tekelioğlu-1030521460-0,948-7531-1871-4-K
ÇAĞATAY-Tunçeri-1030520461-0,946-7535-1872-4-E
EFEKAN-Sepetçi-1030521975-0,946-7536-1873-4-E
HAZİM-Babacan-1030520879-0,945-7540-1874-4-E
EMRULLAH-Sezek-1030521591-0,943-7545-1875-4-E
BİLGE-Akışık-1030520120-0,942-7549-1876-4-K
SAMİ-Aybar-1030520465-0,941-7551-1877-4-E
HASAN-Kocabıyık-1030521189-0,941-7552-1878-4-E
İREM-Babacan-1030521714-0,94-7554-1879-4-K
TEVFİK-Mertoğlu-1030522452-0,939-7556-1880-4-E
AYŞE-Akbulut-1030520056-0,937-7564-1881-4-K
SİNEM-Yeşilkaya-1030521067-0,934-7570-1882-4-K
EMRULLAH-Dağlaroğlu-1030521858-0,933-7574-1883-4-E
ESAT-Evliyaoğlu-1030521517-0,932-7579-1884-4-E
CİVAN-Polat-1030520998-0,931-7581-1885-4-E
FAZLI-Süleymanoğlu-1030520493-0,93-7582-1886-4-E
MEHMET-Demirbaş-1030520034-0,924-7599-1887-4-E
AKIN-Adal-1030520325-0,923-7602-1888-4-E
SEVİL-Polat-1030521321-0,923-7603-1889-4-K
İLAYDA-Atakol-1030520266-0,921-7609-1890-4-K
MİHRİBAN-Yılmazer-1030521607-0,92-7612-1891-4-K
SEYYİD-Tütüncü-1030520297-0,916-7618-1892-4-E
LEYLA-Akal-1030520896-0,916-7619-1893-4-K
DİLRUBA-Arslanoğlu-1030521762-0,916-7620-1894-4-K
HAKAN-Beşerler-1030520711-0,909-7630-1895-4-E
AFŞIN-Taşçı-1030521303-0,909-7631-1896-4-E
RABİA-Sarıoğlu-1030521598-0,909-7632-1897-4-K
CAFER-Akgül-1030521561-0,906-7637-1898-4-E
MURAT-Kurutluoğlu-1030520886-0,905-7642-1899-4-E
SÜMEYYE-Arıcan-1030522320-0,902-7648-1900-4-K
KÜRŞAD-Tahincioğlu-1030520887-0,901-7655-1901-4-E
RABİA-Yıldırım -1030520511-0,898-7664-1902-4-K
UĞUR-Polat-1030520964-0,896-7671-1903-4-E
ECENUR-Akyüz-1030520802-0,895-7673-1904-4-K
GÖKHAN-Arıcan-1030522180-0,895-7674-1905-4-E
HALDUN-Baturalp-1030520969-0,894-7678-1906-4-E
ÇAĞRI-Atan-1030521265-0,893-7682-1907-4-E
EBRU-Akay-1030521766-0,892-7684-1908-4-K
FERDA-Polat-1030520895-0,891-7686-1909-4-K
DEMET-Bolatlı-1030520193-0,89-7689-1910-4-K
ECEM-Yıldırım -1030522179-0,89-7690-1911-4-K
BERKAN-Poyrazoğlu-1030520015-0,886-7697-1912-4-E
BİLGEHAN-Kaplangı-1030521340-0,883-7702-1913-4-K
ATAKAN-Denkel-1030521543-0,882-7704-1914-4-E
AYÇA-Akaydın-1030520644-0,879-7709-1915-4-K
AYLİN-Sinanoğlu-1030520145-0,878-7711-1916-4-K
FİRDEVS-Poçan-1030522459-0,878-7712-1917-4-K
VENHAR-Yıldırım -1030520603-0,876-7717-1918-4-K
DESTAN-Uluhan-1030521823-0,868-7733-1919-4-K
TAYFUR-Türkdoğan-1030521073-0,865-7738-1920-4-E
TUĞÇE-Tokgöz-1030521856-0,863-7742-1921-4-K
İSMAİL-Denkel-1030521070-0,862-7744-1922-4-E
HAMZA-Hamzaoğlu-1030520386-0,861-7746-1923-4-E
HACI-Kunt-1030520492-0,858-7751-1924-4-E
İLKNUR-Sadıklar-1030520515-0,858-7752-1925-4-K
GÖZDE-Solmaz-1030521786-0,858-7753-1926-4-K
HAZİM-Kutlay-1030520762-0,856-7756-1927-4-E
DENİZ-Başoğlu-1030521430-0,854-7759-1928-4-E
AFŞIN-Tahincioğlu-1030521717-0,853-7763-1929-4-E
BAHADIR-Akman-1030520418-0,851-7770-1930-4-E
HAYAL-Yazıcı-1030522486-0,85-7776-1931-4-K
TEVFİK-Alyanak-1030522062-0,849-7778-1932-4-E
PINAR-Ilıcalı-1030521962-0,848-7780-1933-4-K
BUĞRA-Sadıklar-1030521257-0,843-7787-1934-4-E
AYŞE-Ekşioğlu-1030520519-0,842-7789-1935-4-K
NAZİFE-Erginsoy-1030521423-0,841-7792-1936-4-K
TEVFİK-Karadaş-1030521075-0,84-7794-1937-4-E
MAHMURE-Uluhan-1030521219-0,84-7795-1938-4-K
FİKRET-Çatalbaş-1030522169-0,84-7796-1939-4-E
NERGİS-Solmaz-1030521472-0,837-7804-1940-4-K
KADRİYE-Akışık-1030521643-0,837-7805-1941-4-K
CÜNEYT-Tokatlıoğlu-1030520827-0,835-7808-1942-4-E
SEVGİ-Uluhan-1030521512-0,835-7809-1943-4-K
SERGEN-Erdoğan-1030521620-0,835-7810-1944-4-E
OSMAN-Ertürk-1030520369-0,833-7814-1945-4-E
FADİME-Tekand-1030520726-0,833-7815-1946-4-K
MELODİ-Aybar-1030521240-0,832-7819-1947-4-K
ANIL-Ertürk-1030520269-0,831-7820-1948-4-E
YASEMİN-Pekkan-1030522471-0,83-7823-1949-4-K
VEYSEL-Avan-1030521288-0,829-7824-1950-4-E
TUNA-Düşenkalkar-1030522442-0,829-7825-1951-4-E
MELEK-Alyanak-1030520150-0,827-7827-1952-4-K
DERVİŞ-Özberk-1030520629-0,827-7828-1953-4-E
ÇİLENAY-Arıcan-1030521768-0,826-7830-1954-4-K
RABİA-Hakyemez-1030522439-0,825-7834-1955-4-K
ŞULE-Saygıner-1030520067-0,824-7835-1956-4-K
AYŞE-Hamzaoğlu-1030522219-0,822-7841-1957-4-K
RUKİYE-Pektemek-1030521155-0,82-7847-1958-4-K
ÇAĞRI-Karaböcek-1030520569-0,818-7856-1959-4-E
AYFER-Tütüncü-1030520742-0,817-7859-1960-4-K
AYFER-Erginsoy-1030522454-0,817-7860-1961-4-K
YAHYA-Gönültaş-1030520366-0,815-7863-1962-4-E
GÜNAY-Bakırcıoğlu-1030522275-0,815-7864-1963-4-K
GİZEM-Koçyiğit-1030522402-0,815-7865-1964-4-K
HALUK-Öztonga-1030520170-0,812-7870-1965-4-E
FİKRET-Durak -1030520716-0,809-7876-1966-4-E
MİNE-Yıldırım -1030520468-0,808-7878-1967-4-K
MAHMUT-Tokatlıoğlu-1030521771-0,808-7879-1968-4-E
TUĞBA-Öztonga-1030520399-0,807-7881-1969-4-K
BÜLENT-Karaböcek-1030520408-0,807-7882-1970-4-E
CEM-Çağıran-1030521185-0,803-7887-1971-4-E
ABDULLAH-Türkyılmaz-1030521767-0,803-7888-1972-4-E
EYÜP-Atakol-1030521923-0,798-7899-1973-4-E
AYFER-Pekkan-1030520154-0,796-7903-1974-4-K
EDA-Küçükler-1030521513-0,796-7904-1975-4-K
CEYLAN-Denkel-1030521168-0,794-7911-1976-4-K
NAZİK-Ayaydın-1030521426-0,793-7916-1977-4-K
ALPEREN-Yılmazer-1030522045-0,791-7920-1978-4-E
TAHSİN-Tokatlıoğlu-1030522389-0,79-7924-1979-4-E
OKTAY-Başoğlu-1030522299-0,789-7925-1980-4-E
FURKAN-Alnıaçık-1030520859-0,787-7928-1981-4-E
CEYDA-Yıldırım -1030521814-0,787-7929-1982-4-K
OKTAY-Akaydın-1030521822-0,785-7936-1983-4-E
GÜLBEN-Abacı-1030520464-0,781-7950-1984-4-K
İBRAHİM-Kulaksızoğlu-1030520548-0,78-7951-1985-4-E
NEŞE-Adıvar-1030522282-0,776-7962-1986-4-K
FURKAN-Atan-1030520682-0,775-7966-1987-4-E
CAN-Özgörkey-1030520970-0,775-7967-1988-4-E
HİLMİ-Keçeci-1030521964-0,773-7973-1989-4-E
FAZIL-Hamzaoğlu-1030521724-0,769-7981-1990-4-E
ÇİLENAY-Karadaş-1030521884-0,769-7982-1991-4-K
EFEKAN-Durmaz-1030521012-0,767-7988-1992-4-E
ECE-Nalbantoğlu-1030520014-0,766-7993-1993-4-K
ÇAĞATAY-Mayhoş-1030520652-0,766-7994-1994-4-E
FAZIL-Oraloğlu-1030520901-0,766-7995-1995-4-E
CANSEL-Hakyemez-1030520930-0,766-7996-1996-4-K
DİLEK-Tunaboylu-1030520529-0,764-8001-1997-4-K
ÖZGÜL-Kunt-1030522142-0,764-8002-1998-4-K
ENİSE-Topaloğlu-1030522186-0,758-8013-1999-4-K
MAHMURE-Kunt-1030520035-0,756-8019-2000-4-K
FATİH-Türkdoğan-1030520175-0,756-8020-2001-4-E
İPEK-Doğan -1030520632-0,756-8021-2002-4-K
TAYFUR-Babaoğlu-1030522332-0,755-8023-2003-4-E
SENEM-Paksüt-1030520897-0,754-8025-2004-4-K
METEHAN-Özkara-1030521790-0,753-8029-2005-4-E
BEKİR-Körmükçü-1030521686-0,75-8039-2006-4-E
DEMET-Tuğluk-1030522005-0,748-8041-2007-4-K
ŞERİFE-Dağdaş-1030521367-0,74-8050-2008-4-K
ECENUR-Erdoğan-1030521593-0,74-8051-2009-4-K
FERDANE-Öztuna-1030522127-0,74-8052-2010-4-K
DİLARA-Egeli-1030520681-0,739-8053-2011-4-K
GAMZE-Türkyılmaz-1030521783-0,739-8054-2012-4-K
ŞEYDA-Tekand-1030521575-0,737-8059-2013-4-K
YAHYA-Tokatlıoğlu-1030521772-0,737-8060-2014-4-E
FAİK-Tanrıkulu-1030520553-0,735-8063-2015-4-E
NERGİS-Yeşilkaya-1030521295-0,735-8064-2016-4-K
BAŞARAN-Doğan -1030520156-0,733-8069-2017-4-E
SEDA-Tunaboylu-1030521138-0,732-8070-2018-4-K
ALİSA-Topaloğlu-1030521788-0,731-8073-2019-4-K
YAHYA-Sezek-1030520918-0,728-8076-2020-4-E
İSMAİL-Koçyiğit-1030521708-0,727-8078-2021-4-E
İSMAİL-Okur-1030520905-0,725-8082-2022-4-E
BERRE-Dalkıran-1030521339-0,722-8085-2023-4-K
ÇETİN-Türkdoğan-1030521398-0,721-8087-2024-4-E
ARİF-Aybar-1030522264-0,721-8088-2025-4-E
DOĞUKAN-Akışık-1030520845-0,72-8090-2026-4-E
DİLRUBA-Sadıklar-1030520488-0,715-8103-2027-4-K
AHENK-Çetin-1030522183-0,715-8104-2028-4-K
FATMA-Karadaş-1030522287-0,714-8106-2029-4-K
GÜLDESTE-Demirbaş-1030521304-0,71-8115-2030-4-K
DİLAY-Nalbantoğlu-1030522345-0,708-8122-2031-4-K
TOPRAK-Velioğlu-1030521812-0,707-8124-2032-4-E
YILDIZ-Solmaz-1030521851-0,707-8125-2033-4-K
DENİZ-Özdoğan-1030521765-0,706-8128-2034-4-E
BEKİR-Keçeci-1030520214-0,703-8133-2035-4-E
FERHAN-Tüzün-1030520700-0,699-8137-2036-4-K
CUMA-Sadıklar-1030521592-0,699-8138-2037-4-E
BARAN-Oraloğlu-1030520164-0,698-8141-2038-4-E
MELODİ-Tunaboylu-1030521808-0,698-8142-2039-4-K
YASEMİN-Kunt-1030520023-0,697-8143-2040-4-K
ÇİLENAY-Tokatlıoğlu-1030520052-0,692-8157-2041-4-K
HALDUN-Limoncuoğlu-1030520991-0,691-8162-2042-4-E
RÜMEYSA-Bakırcıoğlu-1030520727-0,688-8170-2043-4-K
SAİD-Hamzaoğlu-1030521749-0,688-8171-2044-4-E
İLYA-Tunaboylu-1030521124-0,687-8172-2045-4-K
ÇETİN-Ertepınar-1030521815-0,685-8180-2046-4-E
ÇAĞRI-Sinanoğlu-1030521178-0,683-8185-2047-4-E
SELİN-Elmastaşoğlu-1030522072-0,683-8186-2048-4-K
CEYLİN-Adal-1030520429-0,681-8196-2049-4-K
ATAKAN-Özkök -1030521570-0,681-8197-2050-4-E
NİHAL-Sinanoğlu-1030522115-0,678-8207-2051-4-K
SÜMEYYE-Tokatlıoğlu-1030522288-0,675-8210-2052-4-K
ERTUĞRUL-Sinanoğlu-1030520129-0,671-8216-2053-4-E
CEREN-Babacan-1030521038-0,669-8221-2054-4-K
BAYRAM-Toraman-1030521237-0,669-8222-2055-4-E
BURAK-Tahincioğlu-1030521425-0,666-8226-2056-4-E
GÜL-Koçoğlu-1030520605-0,662-8232-2057-4-K
TEVFİK-Günday-1030522306-0,662-8233-2058-4-E
BURAK-Önür-1030520524-0,661-8235-2059-4-E
NUR-Tanrıkulu-1030521969-0,66-8239-2060-4-K
HÜSAMEDDİN-Önür-1030521156-0,655-8250-2061-4-E
BUSE-Aybar-1030520140-0,654-8253-2062-4-K
DERYA-Kocabıyık-1030520798-0,653-8254-2063-4-K
YÜSRA-Özkara-1030521071-0,652-8257-2064-4-K
HANDAN-Dağlaroğlu-1030522245-0,65-8260-2065-4-K
TUĞÇE-Karaböcek-1030521501-0,649-8263-2066-4-K
MELİSA-Özbey-1030521576-0,648-8264-2067-4-K
İHSAN-Bademci-1030521795-0,647-8268-2068-4-E
CEYDA-Polat-1030520833-0,645-8269-2069-4-K
CANSU-Gönültaş-1030520855-0,643-8275-2070-4-K
MİHRİBAN-Özdoğan-1030522051-0,643-8276-2071-4-K
KEREM-Egeli-1030520503-0,642-8279-2072-4-E
EBRU-Tuğluk-1030522344-0,642-8280-2073-4-K
ÇINAR-Küçükler-1030521868-0,641-8282-2074-4-E
CEYDA-Babacan-1030521212-0,638-8287-2075-4-K
TUĞBA-Tunçeri-1030522315-0,637-8290-2076-4-K
SELÇUK-Poyrazoğlu-1030520919-0,636-8296-2077-4-E
DERVİŞ-Bademci-1030520247-0,634-8298-2078-4-E
ŞEVVAL-Demirbaş-1030520410-0,633-8301-2079-4-K
AHU-Sadıklar-1030520672-0,633-8302-2080-4-K
SENEM-Atan-1030521985-0,632-8306-2081-4-K
ALİ-Toraman-1030520032-0,63-8315-2082-4-E
ESRA-Sarıoğlu-1030520236-0,622-8330-2083-4-K
FİLİZ-Duygulu-1030521417-0,622-8331-2084-4-K
DAMLA-Ayaydın-1030522265-0,622-8332-2085-4-K
SÜMEYYE-Yetkiner-1030522371-0,62-8338-2086-4-K
İREM-Sezek-1030520864-0,619-8340-2087-4-K
ÇAĞRI-Demirbaş-1030521286-0,618-8344-2088-4-E
KÜBRA-Ekici-1030521469-0,618-8345-2089-4-K
HÜMEYRA-Akyüz-1030521563-0,618-8346-2090-4-K
BERRE-Aykaç-1030520328-0,616-8352-2091-4-K
SEDA-Erbulak-1030521210-0,615-8354-2092-4-K
KADRİYE-Ilıcalı-1030521826-0,612-8361-2093-4-K
NİMET-Eronat-1030521847-0,612-8362-2094-4-K
ENİSE-Berberoğlu-1030520566-0,61-8368-2095-4-K
FAZLI-Erkekli-1030521905-0,608-8373-2096-4-E
FAZLI-Akay-1030520871-0,606-8376-2097-4-E
HAZİM-Pektemek-1030521855-0,605-8379-2098-4-E
ARİF-Balcı-1030521074-0,604-8380-2099-4-E
BATUHAN-Hakyemez-1030520526-0,602-8389-2100-4-E
AYFER-Çatalbaş-1030521420-0,602-8390-2101-4-K
FİLİZ-Hamzaoğlu-1030522007-0,602-8391-2102-4-K
UĞUR-Nebioğlu-1030520764-0,599-8398-2103-4-E
CEYLAN-Atakol-1030521363-0,599-8399-2104-4-K
HÜSEYİN-Tunaboylu-1030522033-0,597-8402-2105-4-E
MEMDUH-Karadaş-1030522396-0,594-8410-2106-4-E
ÇAĞRI-Ekici-1030521652-0,592-8418-2107-4-E
MİHRİBAN-Erdoğan-1030522161-0,59-8420-2108-4-K
ŞEVVAL-Ozansoy-1030520657-0,589-8423-2109-4-K
DİLRUBA-Topçuoğlu-1030520261-0,587-8426-2110-4-K
BAHADIR-Akman-1030520839-0,587-8427-2111-4-E
MUHAMMED-Tanrıkulu-1030520249-0,581-8444-2112-4-E
DESTAN-Tanrıkulu-1030521602-0,58-8446-2113-4-K
GÜNAY-Özbey-1030520824-0,579-8449-2114-4-K
NELİS-Günday-1030521259-0,579-8450-2115-4-K
ŞEYMA-Dalkıran-1030522397-0,577-8453-2116-4-K
CANER-Baturalp-1030521915-0,576-8455-2117-4-E
DEMET-Özbey-1030522184-0,572-8464-2118-4-K
UTKU-Kunter-1030522318-0,572-8465-2119-4-E
İPEK-Ekici-1030520775-0,571-8470-2120-4-K
HAKAN-Balcı-1030521065-0,57-8473-2121-4-E
DEFNE-Çetiner-1030521140-0,562-8490-2122-4-K
MURAT-Durmaz-1030521114-0,561-8492-2123-4-E
KAAN-Erçetin-1030521628-0,561-8493-2124-4-E
SAMET-Akışık-1030520656-0,56-8497-2125-4-E
İREM-Taşlı-1030520341-0,558-8503-2126-4-K
BÜŞRA-Akgül-1030520419-0,553-8512-2127-4-K
RAMAZAN-Demirbaş-1030521720-0,553-8513-2128-4-E
NESLİHAN-Erbulak-1030521944-0,553-8514-2129-4-K
ÖMER-Karaer-1030522203-0,55-8527-2130-4-E
NEŞE-Kahveci-1030521483-0,549-8531-2131-4-K
ESAT-Mayhoş-1030520250-0,547-8534-2132-4-E
HİLAL-Yazıcı-1030520058-0,546-8537-2133-4-K
BİLGE-Aykaç-1030522132-0,546-8538-2134-4-K
YAHYA-Ekşioğlu-1030522202-0,546-8539-2135-4-E
DEMET-Elçiboğa-1030520689-0,545-8540-2136-4-K
MECNUN-Polat-1030520814-0,541-8551-2137-4-E
GONCA-Tuğlu-1030521093-0,535-8565-2138-4-K
AŞİYAN-Adıvar-1030522159-0,534-8568-2139-4-K
BERKAN-Topçuoğlu-1030521926-0,533-8571-2140-4-E
DURAN-Özdoğan-1030522317-0,532-8575-2141-4-E
FAİK-Velioğlu-1030520581-0,529-8580-2142-4-E
SİBEL-Abadan-1030520874-0,528-8584-2143-4-K
YASEMİN-Topçuoğlu-1030521993-0,521-8597-2144-4-K
MEHMET-Küçükler-1030520299-0,517-8611-2145-4-E
EMİR-Limoncuoğlu-1030521644-0,516-8615-2146-4-E
ANIL-Limoncuoğlu-1030522097-0,515-8618-2147-4-E
SELÇUK-Yalçın-1030522445-0,515-8619-2148-4-E
HANDE-Kılıççı-1030522137-0,514-8621-2149-4-K
VENHAR-Karaböcek-1030521298-0,512-8626-2150-4-K
GÖKHAN-Akay-1030522242-0,511-8628-2151-4-E
NURAN-Özdoğan-1030521930-0,51-8632-2152-4-K
BÜŞRA-Menemencioğlu-1030520925-0,508-8637-2153-4-K
ERDEM-Paksüt-1030520973-0,505-8642-2154-4-E
HAYAL-Baturalp-1030520312-0,5-8657-2155-4-K
BAŞARAN-Nalbantoğlu-1030522247-0,5-8658-2156-4-E
ŞEYDA-Tuğlu-1030520472-0,499-8663-2157-4-K
CANAN-Yeşilkaya-1030522407-0,499-8664-2158-4-K
DİLBERAYELA-Tokgöz-1030522047-0,497-8671-2159-4-K
GÜLDESTE-Ozansoy-1030521447-0,496-8674-2160-4-K
LEYLA-Kulaksızoğlu-1030520113-0,495-8677-2161-4-K
SEFA-Akyüz-1030520203-0,495-8678-2162-4-E
HALDUN-Kunter-1030520400-0,494-8680-2163-4-E
ENES-Hamzaoğlu-1030520686-0,494-8681-2164-4-E
MUSTAFA-Akal-1030520279-0,493-8684-2165-4-E
MAHMURE-Berberoğlu-1030521464-0,493-8685-2166-4-K
AYŞE-Tokatlıoğlu-1030522015-0,489-8692-2167-4-K
CEM-Nalbantoğlu-1030521603-0,487-8697-2168-4-E
AHSEN-Pekkan-1030520743-0,482-8704-2169-4-K
HAKKI-Avan-1030522313-0,481-8706-2170-4-E
CAFER-Elmastaşoğlu-1030520103-0,48-8709-2171-4-E
VOLKAN-Kunter-1030520556-0,479-8711-2172-4-E
METEHAN-Akbulut-1030522262-0,476-8718-2173-4-E
ASLIM-Keçeci-1030522437-0,474-8723-2174-4-K
SULTAN-Alpuğan-1030522063-0,473-8726-2175-4-K
HALİME-Özkök -1030520134-0,471-8730-2176-4-K
TALHA-Erginsoy-1030521008-0,47-8731-2177-4-E
RABİA-Oraloğlu-1030521470-0,47-8732-2178-4-K
MERAL-Koçyiğit-1030520139-0,469-8735-2179-4-K
EMRAH-Çamdalı-1030521199-0,469-8736-2180-4-E
CEM-Kumcuoğlu-1030520738-0,464-8754-2181-4-E
UĞUR-Mertoğlu-1030522378-0,46-8769-2182-4-E
SEVİL-Atakol-1030521013-0,459-8770-2183-4-K
NELİS-Okumuş-1030520093-0,458-8774-2184-4-K
ASLIHAN-Yılmazer-1030521757-0,458-8775-2185-4-K
UĞUR-Pektemek-1030521889-0,455-8784-2186-4-E
ÖMER-Yetkiner-1030521089-0,454-8786-2187-4-E
HÜSEYİN-Tunaboylu-1030520377-0,453-8787-2188-4-E
SEFA-Öztonga-1030520009-0,45-8793-2189-4-E
SİNAN-Kavaklıoğlu-1030520449-0,45-8794-2190-4-E
ILGIN-Kurutluoğlu-1030520485-0,45-8795-2191-4-K
SİBEL-Dizdar -1030521852-0,45-8796-2192-4-K
İSMAİL-Adan-1030520107-0,449-8798-2193-4-E
CEM-Aşıkoğlu-1030521729-0,449-8799-2194-4-E
FADİME-Evliyaoğlu-1030521917-0,446-8802-2195-4-K
HABİBE-Bakırcıoğlu-1030521376-0,445-8804-2196-4-K
GÖZDE-Pekkan-1030521215-0,442-8811-2197-4-K
BÜŞRA-Taşçı-1030520253-0,441-8814-2198-4-K
ORHAN-Tunaboylu-1030521342-0,441-8815-2199-4-E
DİLAN-Akışık-1030520192-0,44-8819-2200-4-K
GÜNAY-Taşlı-1030521475-0,44-8820-2201-4-K
FULYA-Polat-1030521329-0,439-8822-2202-4-K
GÜNER-Adan-1030521963-0,438-8827-2203-4-K
MELİKE-Kutlay-1030521111-0,434-8836-2204-4-K
SIRRI-Akgül-1030521405-0,433-8839-2205-4-E
HAZAN-Arıcan-1030522405-0,43-8845-2206-4-K
CEM-Nebioğlu-1030521755-0,424-8858-2207-4-E
YASEMİN-Öztonga-1030521317-0,422-8862-2208-4-K
ERSİN-Arslanoğlu-1030521590-0,422-8863-2209-4-E
YUSUF-Erdoğan-1030521184-0,419-8869-2210-4-E
CEM-Yorulmaz-1030520763-0,417-8874-2211-4-E
DOĞUKAN-Topçuoğlu-1030521636-0,417-8875-2212-4-E
AYŞENUR-Sepetçi-1030520811-0,414-8881-2213-4-K
PINAR-Korol-1030520045-0,412-8886-2214-4-K
SEVDE-Karaduman-1030522001-0,412-8887-2215-4-K
