GAMZE-Özbir-1030524731-4-1-1-3-K
CANAN-Çevik-1030522093-3,999-2-1-4-K
BEGÜM-Pektemek-1030529009-3,639-902-212-1-K
SÜMEYRA-Karaböcek-1030526282-3,638-903-228-2-K
NECLA-Özkara-1030523196-3,637-904-240-3-K
HAZAN-Atan-1030529808-3,636-906-213-1-K
NAZİK-Tokgöz-1030520558-3,635-907-225-4-K
DİLAY-Küçükler-1030526425-3,635-909-229-2-K
SÜHEYLA-Çamdalı-1030526891-3,635-910-230-2-K
DİLEK-Gümüşpala-1030520922-3,634-911-226-4-K
ENİSE-Öztonga-1030520162-3,633-913-228-4-K
GAYE-Pekkan-1030528646-3,633-915-214-1-K
DİLEK-Sözeri-1030526968-3,632-918-231-2-K
EYLÜL-Avan-1030528999-3,632-919-215-1-K
GAYE-Babaoğlu-1030520611-3,631-920-230-4-K
DUYGU-Mertoğlu-1030521803-3,631-921-231-4-K
MELİSA-Küçükler-1030523589-3,631-922-245-3-K
EYŞAN-Tanrıkulu-1030526383-3,629-925-232-2-K
GÜLÇİN-Ağaoğlu-1030527959-3,629-926-216-1-K
ŞERİFE-Baturalp-1030520416-3,628-927-233-4-K
DESTAN-Solmaz-1030523366-3,628-928-247-3-K
NURAN-Günday-1030524197-3,628-929-248-3-K
GAMZE-Durak -1030525467-3,628-931-233-2-K
KADRİYE-Hamzaoğlu-1030521981-3,627-933-234-4-K
SUZAN-Ilıcalı-1030522255-3,627-934-235-4-K
AYFER-Aybar-1030523211-3,627-935-250-3-K
GÜLÇİN-Aydan-1030527316-3,627-939-235-2-K
EYLÜL-Erkekli-1030526357-3,626-940-236-2-K
FULYA-Okumuş-1030529273-3,626-942-219-1-K
İPEK-Topçuoğlu-1030526084-3,621-953-238-2-K
GÜLÇİN-Numanoğlu-1030527835-3,621-955-222-1-K
ÇİCEK-Sarıoğlu-1030520954-3,62-957-240-4-K
HÜMEYRA-Ağaoğlu-1030522235-3,62-958-241-4-K
ALİME-Çetiner-1030520867-3,619-959-242-4-K
ŞULE-Aykaç-1030524910-3,618-960-256-3-K
DUYGU-Günday-1030529337-3,618-961-224-1-K
EYŞAN-Önür-1030520080-3,617-962-243-4-K
HAZAN-Tahincioğlu-1030523934-3,617-963-257-3-K
GÜLDESTE-Ilıcalı-1030520430-3,615-966-244-4-K
SEVDE-Atakol-1030523255-3,615-967-258-3-K
ALİME-Kasapoğlu-1030524851-3,615-969-260-3-K
YEŞİM-Koçyiğit-1030529282-3,614-973-227-1-K
DİLEK-Ertepınar-1030528479-3,613-978-228-1-K
YÜSRA-Ağaoğlu-1030526235-3,612-981-245-2-K
CANSU-Durak -1030529079-3,612-982-230-1-K
ECE-Tokgöz-1030523056-3,611-984-262-3-K
YILDIZ-Erkekli-1030525665-3,611-986-246-2-K
ASLIM-Egeli-1030522798-3,609-988-265-3-K
HAYAL-Akay-1030523230-3,608-992-267-3-K
DEMET-Özdoğan-1030522403-3,606-993-249-4-K
SEFANUR-Abadan-1030524719-3,606-994-268-3-K
AHSEN-Tokgöz-1030529827-3,606-996-232-1-K
BİLGE-Berberoğlu-1030520565-3,605-997-250-4-K
AYSU-Kahveci-1030529656-3,604-999-233-1-K
DİLAY-Kunt-1030527150-3,603-1001-250-2-K
FULYA-Doğan -1030521951-3,601-1005-251-4-K
GONCA-Küçükler-1030523146-3,601-1006-269-3-K
KADRİYE-Solmaz-1030526568-3,598-1015-255-2-K
İNCİ-Kunt-1030525961-3,595-1021-257-2-K
İPEK-Polat-1030526254-3,595-1022-258-2-K
AHSEN-Özdoğan-1030529968-3,594-1024-239-1-K
SÜHEYLA-Süleymanoğlu-1030523725-3,592-1026-271-3-K
NAZ-Ayaydın-1030529491-3,59-1030-241-1-K
YONCA-Kocabıyık-1030526925-3,588-1033-261-2-K
SULTAN-Ekşioğlu-1030520769-3,585-1037-260-4-K
HİLAL-Baykam-1030520984-3,585-1038-261-4-K
HALE-Evliyaoğlu-1030522316-3,584-1040-262-4-K
ALMİLA-Ilıcalı-1030527088-3,583-1042-263-2-K
FAZİLET-Oraloğlu-1030526454-3,582-1045-265-2-K
ECEM-Küçükler-1030522193-3,581-1046-264-4-K
DEFNE-Elmastaşoğlu-1030525230-3,581-1047-266-2-K
DİDEM-Kuzucu-1030528635-3,58-1048-243-1-K
FİRDEVS-Okumuş-1030529903-3,578-1049-244-1-K
NAZİFE-Adıvar-1030527097-3,577-1052-268-2-K
ECEM-Avan-1030529785-3,577-1053-245-1-K
DİLAY-Yıldırım -1030529943-3,576-1055-246-1-K
NURAN-Akan-1030521171-3,575-1056-265-4-K
CEYLAN-Sarıoğlu-1030529453-3,575-1058-247-1-K
SÜHEYLA-Atan-1030525302-3,573-1060-269-2-K
LATİFE-Sözeri-1030521404-3,572-1061-266-4-K
ŞEYMANUR-Düşenkalkar-1030527510-3,572-1062-249-1-K
LEYLA-Tokatlıoğlu-1030520446-3,571-1066-269-4-K
GÖKÇEN-Tuğlu-1030526960-3,571-1068-270-2-K
ASLIM-Kutlay-1030524151-3,568-1074-281-3-K
HATİCE-Arıcan-1030524346-3,567-1077-284-3-K
FERİHA-Mertoğlu-1030522254-3,565-1081-272-4-K
EMİNE-Çamdalı-1030522023-3,564-1083-274-4-K
SEVİL-Babacan-1030524051-3,563-1085-285-3-K
SUZAN-Dağdaş-1030521703-3,562-1087-276-4-K
HANDAN-Akay-1030526228-3,562-1088-276-2-K
İREM-Ekşioğlu-1030523705-3,561-1092-287-3-K
FİDAN-Abacı-1030529520-3,561-1094-253-1-K
AYÇA-Tanrıkulu-1030523342-3,558-1099-290-3-K
DESTAN-Özgörkey-1030524031-3,558-1100-291-3-K
DEMET-Oraloğlu-1030528596-3,558-1102-254-1-K
MELİSA-Tazegül-1030528661-3,558-1103-255-1-K
HANDAN-Akaydın-1030522786-3,557-1104-292-3-K
BAŞAK-Akgül-1030526104-3,554-1106-283-2-K
ŞEYDA-Berberoğlu-1030524923-3,552-1109-294-3-K
ELİF-Baykam-1030529985-3,552-1112-259-1-K
RÜMEYSA-Menemencioğlu-1030529015-3,55-1117-260-1-K
ASLI-Paksüt-1030522845-3,549-1118-297-3-K
İLYA-Elmastaşoğlu-1030525159-3,549-1123-285-2-K
EMİNE-Balaban-1030528190-3,549-1124-261-1-K
DİLAY-Eronat-1030527405-3,547-1126-287-2-K
ÇİCEK-Yalçın-1030529750-3,546-1130-263-1-K
EYLÜL-Atakol-1030522820-3,545-1131-302-3-K
SİNEM-Kunter-1030528696-3,545-1133-264-1-K
SEFANUR-Arslanoğlu-1030521106-3,543-1135-280-4-K
DEFNE-Paksüt-1030527519-3,542-1139-265-1-K
CANAN-Kahveci-1030521864-3,541-1141-282-4-K
ASLIHAN-Akyürek-1030528698-3,541-1143-267-1-K
RUKİYE-Süleymanoğlu-1030525871-3,539-1147-292-2-K
AHENK-Kutlay-1030522629-3,538-1150-306-3-K
GÖNÜL-Sözeri-1030529202-3,538-1152-269-1-K
ESRA-Türkyılmaz-1030526772-3,535-1158-297-2-K
LEYLA-Hamzaoğlu-1030521412-3,533-1160-286-4-K
PINAR-Akyüz-1030522858-3,533-1161-307-3-K
MELİKE-Balaban-1030527756-3,533-1162-272-1-K
ÇİLAY-Tüzün-1030529806-3,533-1164-274-1-K
SEVDE-Hamzaoğlu-1030529868-3,533-1165-275-1-K
NERGİS-Çamdalı-1030527189-3,532-1168-299-2-K
SEFANUR-Sadıklar-1030524321-3,531-1172-309-3-K
YILDIZ-Topaloğlu-1030520568-3,53-1173-288-4-K
RUKİYE-Pekkan-1030523513-3,526-1177-310-3-K
HABİBE-Oraloğlu-1030526185-3,526-1179-302-2-K
BİLGEHAN-Sezek-1030527789-3,526-1180-278-1-K
HAZAN-Kasapoğlu-1030528154-3,526-1181-279-1-K
GÖZDE-Tokatlıoğlu-1030526057-3,525-1183-304-2-K
NAZİK-Baturalp-1030526675-3,525-1184-305-2-K
ECEM-Erberk-1030528802-3,525-1185-280-1-K
ÇİLENAY-Küçükler-1030528034-3,524-1187-281-1-K
HAZAN-Arıcan-1030528540-3,524-1188-282-1-K
ELİF-Erdoğan-1030527296-3,522-1192-307-2-K
AYFER-Barbarosoğlu-1030521536-3,521-1195-290-4-K
ŞULE-Polat-1030526565-3,519-1199-308-2-K
BEGÜM-Öztonga-1030529281-3,519-1201-287-1-K
AYŞE-Çetin-1030521167-3,517-1203-293-4-K
SEÇİL-Baykam-1030521134-3,515-1208-295-4-K
AYSU-Akbulut-1030522817-3,515-1209-316-3-K
ŞEYDA-Özbey-1030524103-3,515-1210-317-3-K
CEREN-Baturalp-1030520163-3,514-1211-296-4-K
DERYA-Tekelioğlu-1030529991-3,514-1212-289-1-K
ŞEYMA-Gönültaş-1030523452-3,513-1214-318-3-K
SÜHEYLA-Sinanoğlu-1030527078-3,513-1215-311-2-K
HATİCE-Akyürek-1030521721-3,512-1218-298-4-K
ELÇİN-Bademci-1030523240-3,512-1219-319-3-K
FEYZA-Adal-1030525716-3,512-1220-312-2-K
EMİNE-Öztonga-1030528678-3,512-1222-293-1-K
YASEMİN-Karaböcek-1030525250-3,51-1224-313-2-K
MELEK-Avan-1030523022-3,509-1226-321-3-K
ILGIN-Mertoğlu-1030520751-3,507-1228-300-4-K
AHENK-Koç-1030520985-3,506-1231-302-4-K
ÇİCEK-Uca-1030529134-3,505-1233-294-1-K
FAZİLET-Sinanoğlu-1030525426-3,504-1235-317-2-K
MERVE-Nalbantoğlu-1030528434-3,504-1236-295-1-K
YELİZ-Atakol-1030529269-3,503-1237-296-1-K
ESRA-Mertoğlu-1030520634-3,501-1238-304-4-K
CEREN-Erbulak-1030521214-3,501-1239-305-4-K
ŞEYMA-Türkdoğan-1030522078-3,5-1241-306-4-K
DEFNE-Demirbaş-1030522687-3,5-1243-322-3-K
SULTAN-Sepetçi-1030523699-3,5-1244-323-3-K
BİLGEHAN-Hakyemez-1030528295-3,5-1245-298-1-K
NERGİS-Samancı-1030524766-3,499-1248-325-3-K
SEFANUR-Oraloğlu-1030528119-3,499-1249-300-1-K
AYFER-Keseroğlu-1030529371-3,499-1250-301-1-K
GÜL-Alnıaçık-1030520975-3,498-1251-308-4-K
ŞERİFE-Çamdalı-1030522780-3,498-1253-326-3-K
FİRDEVS-Ekici-1030522992-3,498-1254-327-3-K
NİHAL-Uluhan-1030524573-3,497-1259-329-3-K
HATİCE-Biçer-1030525097-3,497-1260-319-2-K
DEMET-Dizdar -1030522133-3,492-1267-312-4-K
GÖNÜL-Tütüncü-1030524236-3,492-1268-330-3-K
ŞEVVAL-Akgül-1030520021-3,491-1269-313-4-K
HANDAN-Öztuna-1030529157-3,49-1272-308-1-K
NECLA-Arıcan-1030520096-3,489-1273-315-4-K
DİLEK-Özbey-1030521597-3,489-1274-316-4-K
TUĞÇE-Hakyemez-1030529663-3,489-1276-309-1-K
HANDAN-Karaböcek-1030523722-3,488-1277-331-3-K
AYŞE-Ilıcalı-1030522695-3,486-1280-332-3-K
ADİLE-Sarıoğlu-1030525602-3,486-1281-323-2-K
GONCA-Oraloğlu-1030529075-3,486-1283-310-1-K
ÖZGÜL-Alyanak-1030524975-3,481-1290-334-3-K
HALE-Yetkiner-1030528834-3,481-1291-313-1-K
MELİSA-Özdenak-1030526734-3,48-1292-328-2-K
YELİZ-Erbulak-1030528234-3,48-1293-314-1-K
NERGİS-Kavaklıoğlu-1030528175-3,479-1294-315-1-K
NURAN-Oraloğlu-1030526170-3,476-1300-329-2-K
LATİFE-Özdoğan-1030529438-3,476-1302-316-1-K
DAMLA-Bolatlı-1030524909-3,475-1304-336-3-K
SEFANUR-Düşenkalkar-1030526934-3,475-1305-331-2-K
NİHAL-Çatalbaş-1030525503-3,473-1307-333-2-K
ASLI-Gönültaş-1030525674-3,473-1309-335-2-K
HABİBE-Dağlaroğlu-1030526977-3,473-1312-338-2-K
DENİZ-Akan-1030520760-3,472-1314-322-4-K
SEVGİ-Ozansoy-1030520790-3,472-1315-323-4-K
FAZİLET-Mertoğlu-1030528206-3,472-1316-319-1-K
ECEM-Abadan-1030528716-3,472-1317-320-1-K
BERRE-Doğan -1030529525-3,472-1318-321-1-K
MÜGE-Velioğlu-1030523790-3,471-1319-337-3-K
MAHMURE-Karaer-1030525808-3,467-1323-340-2-K
AŞİYAN-Ekşioğlu-1030524179-3,466-1324-339-3-K
HATİCE-Kocabıyık-1030524846-3,464-1327-340-3-K
GÜLDİDE-Balcı-1030521673-3,463-1329-325-4-K
MERVE-Hakyemez-1030522900-3,462-1330-341-3-K
GÜNER-Orbay-1030524316-3,462-1331-342-3-K
SEVİL-Tekand-1030525715-3,462-1333-342-2-K
DEMET-Sepetçi-1030528075-3,462-1334-324-1-K
PERİHAN-Adan-1030523979-3,46-1338-345-3-K
BERFİN-Akyürek-1030524561-3,46-1339-346-3-K
DİDEM-Velioğlu-1030523024-3,457-1348-348-3-K
SULTAN-Akbulut-1030526220-3,457-1349-347-2-K
AYŞEGÜL-Biçer-1030529142-3,457-1351-329-1-K
BERRE-Bolatlı-1030525147-3,455-1352-349-2-K
GAMZE-Elmastaşoğlu-1030520238-3,454-1354-327-4-K
CANSU-Tazegül-1030526668-3,454-1355-351-2-K
CANAN-Sarıoğlu-1030528241-3,454-1356-330-1-K
DİLEK-Dağlaroğlu-1030529406-3,454-1357-331-1-K
ESRA-Ilıcalı-1030522101-3,453-1358-328-4-K
YEŞİM-Akay-1030522195-3,453-1359-329-4-K
AYŞE-Alpuğan-1030524958-3,453-1360-349-3-K
HAZAN-Özberk-1030527767-3,451-1362-333-1-K
ELÇİN-Akışık-1030522669-3,45-1363-350-3-K
DAMLA-Velioğlu-1030528377-3,45-1365-334-1-K
RABİA-Akal-1030529169-3,45-1366-335-1-K
BEGÜM-Karaböcek-1030521380-3,448-1371-332-4-K
HAYAL-Yıldızoğlu-1030523464-3,447-1373-353-3-K
DİLBERAYELA-Sinanoğlu-1030521291-3,445-1378-336-4-K
DENİZ-Köybaşı-1030528255-3,445-1379-339-1-K
DİLARA-Karaer-1030520615-3,444-1380-337-4-K
ESMA-Ozansoy-1030521557-3,444-1381-338-4-K
LATİFE-Tuğlu-1030523252-3,443-1384-355-3-K
CANSU-Ertürk-1030528039-3,442-1387-341-1-K
GÜLÇİN-Tazegül-1030520710-3,441-1391-340-4-K
LATİFE-Velioğlu-1030521877-3,44-1393-341-4-K
MELODİ-Tekelioğlu-1030522192-3,44-1394-342-4-K
RABİA-Babaoğlu-1030527358-3,439-1396-353-2-K
GÜLNİHAL-Ozansoy-1030527889-3,439-1397-346-1-K
HİLAL-Ilıcalı-1030522353-3,438-1398-343-4-K
AYSU-Kılıççı-1030521056-3,437-1399-344-4-K
GÜLBEN-Avan-1030527223-3,437-1402-355-2-K
FAZİLET-Karabulut-1030528219-3,436-1404-348-1-K
AYSU-Durak -1030528539-3,435-1405-349-1-K
FAZİLET-Duygulu-1030524814-3,434-1407-359-3-K
SÜMEYRA-Sinanoğlu-1030521824-3,432-1412-346-4-K
NAZ-Elçiboğa-1030527845-3,432-1413-353-1-K
EYLÜL-Çetiner-1030520210-3,429-1418-348-4-K
DİDEM-Erdoğan-1030529035-3,427-1422-354-1-K
EYŞAN-Çapanoğlu-1030526320-3,426-1423-359-2-K
FİLİZ-Duygulu-1030526859-3,426-1424-360-2-K
GONCA-Bakırcıoğlu-1030523896-3,425-1426-362-3-K
SULTAN-Erberk-1030524206-3,424-1428-363-3-K
AYŞE-Barbarosoğlu-1030522086-3,421-1430-350-4-K
FERDANE-Hamzaoğlu-1030522119-3,421-1431-351-4-K
MELİKE-Tahincioğlu-1030523552-3,421-1432-364-3-K
SEMİHA-Kumcuoğlu-1030521272-3,419-1439-353-4-K
ŞEYMANUR-Topçuoğlu-1030526741-3,418-1443-363-2-K
EMİNE-Ayverdi-1030525445-3,417-1445-364-2-K
MERVE-Ertürk-1030522465-3,416-1446-356-4-K
GÜLÇİN-Akbulut-1030523515-3,416-1447-370-3-K
NERGİS-Sinanoğlu-1030525488-3,416-1448-365-2-K
HATİCE-Denkel-1030528300-3,416-1450-358-1-K
DEFNE-Dalkıran-1030528437-3,415-1453-361-1-K
CANAN-Adal-1030521411-3,412-1455-357-4-K
MİNE-Erdoğan-1030527406-3,41-1461-371-2-K
FİDAN-Arıcan-1030525861-3,409-1464-372-2-K
AYFER-Kahveci-1030521626-3,407-1467-361-4-K
ECEM-Ertürk-1030523696-3,407-1468-374-3-K
VENHAR-Nalbantoğlu-1030521136-3,406-1470-363-4-K
NAZİK-Sarıoğlu-1030524340-3,406-1471-375-3-K
AYFER-Çetiner-1030529897-3,405-1473-362-1-K
SEFANUR-Atakol-1030522484-3,402-1476-365-4-K
İLYA-Tekelioğlu-1030523207-3,402-1477-376-3-K
ENİSE-Tazegül-1030525342-3,402-1478-374-2-K
RUKİYE-Topaloğlu-1030520141-3,4-1479-366-4-K
NUR-Karaböcek-1030521062-3,4-1480-367-4-K
AYŞENUR-Polat-1030521307-3,4-1481-368-4-K
ECEM-Doğan -1030523422-3,4-1482-377-3-K
NUR-Sarıoğlu-1030527645-3,4-1483-364-1-K
AYLİN-Akar -1030527839-3,399-1485-365-1-K
NİMET-Körmükçü-1030521109-3,398-1487-371-4-K
HATİCE-Koçyiğit-1030522942-3,398-1488-378-3-K
CEYLAN-Numanoğlu-1030524480-3,398-1489-379-3-K
BUSE-Biçer-1030524740-3,398-1490-380-3-K
BERRE-Tekand-1030526484-3,397-1491-375-2-K
İREM-Elçiboğa-1030529064-3,392-1501-370-1-K
NAZİFE-Ilıcalı-1030529638-3,392-1503-372-1-K
DİCLE-Dalkıran-1030528496-3,391-1505-373-1-K
AYŞE-Limoncuoğlu-1030528955-3,391-1506-374-1-K
FULYA-Hakyemez-1030520187-3,389-1509-373-4-K
HANDE-Akışık-1030524718-3,389-1513-385-3-K
NEŞE-Özbey-1030526398-3,388-1517-379-2-K
GÜLNİHAL-Ilıcalı-1030525886-3,387-1519-380-2-K
NECLA-Dağlaroğlu-1030528282-3,387-1520-377-1-K
SEVGİ-Özberk-1030528335-3,387-1521-378-1-K
ASLI-Akbulut-1030522343-3,385-1525-379-4-K
SEVGİ-Kumcuoğlu-1030527169-3,381-1532-384-2-K
DEFNE-Ayverdi-1030528167-3,381-1533-379-1-K
EYŞAN-Tanrıkulu-1030524489-3,38-1536-391-3-K
İNCİ-Balaban-1030521984-3,378-1539-383-4-K
SULTAN-Sezek-1030528641-3,378-1540-382-1-K
PELİN-Yıldırım -1030520907-3,376-1541-384-4-K
SEDA-Saygıner-1030521282-3,376-1542-385-4-K
SULTAN-Sadıklar-1030522048-3,375-1547-387-4-K
HALİME-Okumuş-1030527822-3,375-1549-384-1-K
GONCA-Pekkan-1030524438-3,374-1550-394-3-K
EMİNE-Tuğlu-1030526755-3,374-1552-387-2-K
NEŞE-Nalbantoğlu-1030520513-3,373-1553-388-4-K
HANDAN-Karabulut-1030527339-3,373-1554-388-2-K
HALE-Bakırcıoğlu-1030522513-3,372-1558-395-3-K
FERİHA-Yılmazer-1030525286-3,372-1559-389-2-K
SEDA-Durmaz-1030524840-3,371-1562-396-3-K
CANSU-Tokatlıoğlu-1030526342-3,371-1563-390-2-K
DİLEK-Öymen-1030529672-3,371-1564-389-1-K
AYŞEGÜL-Akay-1030525567-3,37-1565-391-2-K
PERİHAN-Tazegül-1030521084-3,367-1568-390-4-K
AYSU-Arıcan-1030522266-3,365-1573-391-4-K
VENHAR-Sarıoğlu-1030527804-3,365-1574-390-1-K
AYÇA-Karadaş-1030526067-3,364-1575-397-2-K
GONCA-Kuzucu-1030523215-3,363-1576-398-3-K
SEFANUR-Tunaboylu-1030524070-3,363-1577-399-3-K
EYLÜL-Adıvar-1030524894-3,362-1581-402-3-K
NAZİK-Demirbaş-1030520776-3,36-1584-393-4-K
NİMET-Bolatlı-1030521747-3,359-1587-394-4-K
DİLEK-Tahincioğlu-1030524212-3,358-1588-404-3-K
CANAN-Erbulak-1030529570-3,358-1589-394-1-K
HALİME-Sinanoğlu-1030521231-3,357-1590-395-4-K
HALE-Öymen-1030526038-3,357-1591-398-2-K
SÜMEYRA-Koçyiğit-1030528922-3,357-1592-395-1-K
NAZİK-Özdoğan-1030522933-3,356-1595-405-3-K
NECLA-Gümüşpala-1030523401-3,355-1596-406-3-K
SEVDE-Dizdar -1030528369-3,355-1597-396-1-K
EDA-Avan-1030528921-3,354-1598-397-1-K
YONCA-Karaer-1030523316-3,353-1600-407-3-K
ALMİLA-Doğan -1030527711-3,353-1601-398-1-K
PELİN-Çetiner-1030523736-3,351-1604-408-3-K
FİDAN-Hamzaoğlu-1030521558-3,35-1606-400-4-K
SEVDE-Sepetçi-1030521899-3,35-1607-401-4-K
AYŞENUR-Tokatlıoğlu-1030520891-3,349-1608-402-4-K
SULTAN-Dalkıran-1030524240-3,349-1611-410-3-K
MEHTAP-Akyüz-1030528338-3,349-1612-399-1-K
SEVGİ-Durmaz-1030521649-3,348-1613-404-4-K
SUZAN-Orbay-1030522675-3,346-1617-412-3-K
AHENK-Samancı-1030522066-3,345-1618-406-4-K
AHENK-Kavaklıoğlu-1030526031-3,345-1619-402-2-K
GÜLNAZ-Sarıoğlu-1030527514-3,344-1622-400-1-K
DİDEM-Ekşioğlu-1030522170-3,342-1625-409-4-K
İLAYDA-Tokatlıoğlu-1030525233-3,342-1626-403-2-K
DEMET-Pekkan-1030520147-3,341-1627-410-4-K
GÜNAY-Kunter-1030521511-3,34-1628-411-4-K
DİDEM-Tekand-1030523857-3,34-1629-414-3-K
MEHTAP-Önür-1030526431-3,339-1632-405-2-K
HANDAN-Yıldızoğlu-1030522752-3,338-1635-415-3-K
ECENUR-Öymen-1030520929-3,336-1637-412-4-K
LATİFE-Tokatlıoğlu-1030528102-3,336-1639-405-1-K
İREM-Baturalp-1030521836-3,335-1640-413-4-K
ASLIM-Tokatlıoğlu-1030522435-3,334-1643-415-4-K
AHSEN-Kurutluoğlu-1030523168-3,334-1644-416-3-K
YASEMİN-Akal-1030526883-3,331-1650-408-2-K
AÇELYA-Orbay-1030528516-3,331-1651-410-1-K
EYLÜL-Erbulak-1030523647-3,33-1652-418-3-K
MELİSA-Türkyılmaz-1030525084-3,33-1653-409-2-K
ŞEVVAL-Öztonga-1030526998-3,33-1655-411-2-K
BİLGEHAN-Çetiner-1030522441-3,326-1663-419-4-K
HATİCE-Doğan -1030529700-3,325-1668-415-1-K
DESTAN-Bolatlı-1030522885-3,324-1669-422-3-K
AYŞE-Özbey-1030526989-3,324-1671-414-2-K
AYÇA-Tekand-1030527864-3,323-1675-416-1-K
EMİNE-Elmastaşoğlu-1030522950-3,322-1677-423-3-K
BERRE-Yalçın-1030526651-3,322-1678-418-2-K
ESEN-Özbey-1030521064-3,321-1680-422-4-K
EMİNE-Tüzün-1030524950-3,321-1681-424-3-K
YEŞİM-Sinanoğlu-1030529204-3,321-1682-418-1-K
İNCİ-Menemencioğlu-1030521631-3,32-1683-423-4-K
BERFİN-Tahincioğlu-1030523977-3,32-1684-425-3-K
NURAN-Hamzaoğlu-1030528314-3,32-1685-419-1-K
ASLIM-Gönültaş-1030521309-3,319-1686-424-4-K
HAZAN-Çamdalı-1030520466-3,317-1691-425-4-K
NECLA-Aydan-1030527593-3,317-1692-421-1-K
LEYLA-Tunçeri-1030528466-3,315-1695-422-1-K
SELİN-Menemencioğlu-1030529524-3,315-1696-423-1-K
RABİA-Tokatlıoğlu-1030527640-3,314-1698-424-1-K
GÜNER-Adal-1030528186-3,313-1699-425-1-K
FULYA-Kıraç -1030526938-3,312-1701-420-2-K
ŞEVVAL-Abadan-1030528817-3,308-1708-426-1-K
RABİA-Keseroğlu-1030525210-3,307-1710-422-2-K
LATİFE-Limoncuoğlu-1030529086-3,307-1712-428-1-K
CEYLİN-Biçer-1030525972-3,304-1719-427-2-K
İREM-Ertürk-1030527343-3,304-1720-428-2-K
GÜLNAZ-Gönültaş-1030521453-3,303-1721-430-4-K
ECEM-Dağdaş-1030524612-3,303-1722-436-3-K
SEDA-Dağlaroğlu-1030525118-3,303-1723-429-2-K
FAZİLET-Sezek-1030526079-3,301-1726-430-2-K
CEREN-Berberoğlu-1030528271-3,301-1727-430-1-K
AYŞEGÜL-Durak -1030529993-3,301-1728-431-1-K
DİCLE-Türkdoğan-1030521727-3,3-1729-432-4-K
ESRA-Limoncuoğlu-1030526832-3,3-1730-431-2-K
GAYE-Babacan-1030527435-3,299-1732-432-2-K
GAYE-Aclan-1030525350-3,296-1736-433-2-K
AHENK-Akay-1030526385-3,295-1738-435-2-K
DİDEM-Ertepınar-1030521829-3,294-1740-434-4-K
FATMA-Kaya -1030524472-3,294-1741-438-3-K
PELİN-Sezek-1030520065-3,293-1743-435-4-K
MEHTAP-Ekşioğlu-1030524285-3,293-1744-439-3-K
SELİN-Ağaoğlu-1030524386-3,293-1745-440-3-K
NEHİR-Kılıççı-1030520223-3,291-1746-436-4-K
DİLAN-Özdenak-1030522901-3,291-1747-441-3-K
ÖZGÜL-Solmaz-1030523199-3,291-1748-442-3-K
CANAN-Kulaksızoğlu-1030523270-3,29-1752-444-3-K
ÇİCEK-Topçuoğlu-1030523618-3,29-1753-445-3-K
DEFNE-Erdoğan-1030529461-3,29-1755-435-1-K
İREM-Topçuoğlu-1030520025-3,289-1756-439-4-K
FERİHA-Uluhan-1030523340-3,289-1757-446-3-K
SEVGİ-Kutlay-1030526035-3,289-1758-438-2-K
ELİF-Akman-1030520692-3,287-1760-440-4-K
PERİHAN-Solmaz-1030525154-3,287-1761-440-2-K
AYÇA-Çetin-1030524887-3,285-1763-447-3-K
DİLAY-Kocabıyık-1030529640-3,284-1766-436-1-K
DEMET-Tanrıkulu-1030528826-3,283-1767-437-1-K
LATİFE-Kurutluoğlu-1030526869-3,281-1768-443-2-K
GÜLDESTE-Çatalbaş-1030529452-3,281-1769-438-1-K
ADİLE-Çağıran-1030521351-3,28-1770-441-4-K
TUĞÇE-Kumcuoğlu-1030525053-3,28-1771-444-2-K
NUR-Önür-1030523287-3,279-1774-450-3-K
İLKNUR-Tekand-1030521497-3,277-1777-444-4-K
YÜSRA-Adal-1030523536-3,277-1778-451-3-K
DİLARA-Durak -1030521086-3,276-1783-445-4-K
LATİFE-Aclan-1030522850-3,276-1784-453-3-K
ŞERİFE-Akgül-1030526394-3,276-1786-449-2-K
ÇİLENAY-Kunter-1030520635-3,275-1787-446-4-K
SUZAN-Egeli-1030520061-3,274-1789-448-4-K
PINAR-Kumcuoğlu-1030522522-3,274-1791-454-3-K
NAZİK-Tokatlıoğlu-1030525686-3,274-1792-450-2-K
AYFER-Tuğlu-1030526023-3,274-1793-451-2-K
PINAR-Elmastaşoğlu-1030528359-3,274-1794-440-1-K
MÜGE-Sandalcı-1030522337-3,271-1799-451-4-K
ALİSA-Koçyiğit-1030524826-3,271-1801-457-3-K
GÖKÇE-Ertepınar-1030526127-3,271-1802-453-2-K
HALİME-Hamzaoğlu-1030527805-3,27-1804-442-1-K
SEVGİ-Aybar-1030526795-3,269-1805-455-2-K
DEMET-Egeli-1030522800-3,267-1806-458-3-K
NERGİS-Taşlı-1030524441-3,267-1807-459-3-K
CEYDA-Kahveci-1030522157-3,266-1811-453-4-K
AHU-Poçan-1030525432-3,265-1815-457-2-K
YÜSRA-Kurutluoğlu-1030527748-3,265-1817-444-1-K
RABİA-Doğan -1030522840-3,264-1819-463-3-K
GÖNÜL-Özgörkey-1030522257-3,263-1822-456-4-K
CEYLAN-Ertepınar-1030522470-3,263-1823-457-4-K
DİDEM-Arslanoğlu-1030525956-3,263-1824-460-2-K
MELİKE-Poyrazoğlu-1030526689-3,263-1825-461-2-K
YEŞİM-Pekkan-1030529170-3,263-1826-445-1-K
GÜLBEN-Kahveci-1030527182-3,262-1828-463-2-K
