GÖKHAN-Hamzaoğlu-1030520000-2,004-4954-1220-4-E
CUMA-Adıvar-1030520444-2,023-4902-1206-4-E
DAMLA-Kahveci-1030520445-1,26-6807-1677-4-K
LEYLA-Tokatlıoğlu-1030520446-3,571-1066-269-4-K
ELİF-Türkyılmaz-1030520447-0,332-9094-2268-4-K
DİLEK-Nalbantoğlu-1030520448-1,055-7270-1793-4-K
SİNAN-Kavaklıoğlu-1030520449-0,45-8794-2190-4-E
MÜGE-Balaban-1030520450-3,751-622-153-4-K
VOLKAN-Akaydın-1030520451-2,982-2506-605-4-E
HALDUN-Tahincioğlu-1030520452-3,804-484-113-4-E
ŞEVVAL-Alyanak-1030520453-2,242-4367-1077-4-K
GÜLBEN-Korol-1030520454-0,374-8979-2239-4-K
DAMLA-Baykam-1030520455-3,65-868-218-4-K
CANSU-Türkyılmaz-1030520456-1,754-5561-1367-4-K
GÖKHAN-Atan-1030520457-1,305-6695-1653-4-E
ÖZGÜL-Hamzaoğlu-1030520458-3,183-2013-499-4-K
HANDAN-Baykam-1030520459-0,283-9230-2295-4-K
SEYYİD-Dağlaroğlu-1030520460-2,886-2782-680-4-E
ÇAĞATAY-Tunçeri-1030520461-0,946-7535-1872-4-E
EYLÜL-Alyanak-1030520462-1,004-7393-1824-4-K
ÖZGÜL-Ilıcalı-1030520463-3,798-504-119-4-K
GÜLBEN-Abacı-1030520464-0,781-7950-1984-4-K
SAMİ-Aybar-1030520465-0,941-7551-1877-4-E
HAZAN-Çamdalı-1030520466-3,317-1691-425-4-K
ERSİN-Erginsoy-1030520467-3,061-2319-566-4-E
MİNE-Yıldırım -1030520468-0,808-7878-1967-4-K
VEYSEL-Velioğlu-1030520469-3,764-587-143-4-E
BUĞRA-Köybaşı-1030520470-2,219-4423-1086-4-E
MELİKE-Beşerler-1030520471-3,013-2424-588-4-K
ŞEYDA-Tuğlu-1030520472-0,499-8663-2157-4-K
ANIL-Aydan-1030520473-2,443-3882-958-4-E
HANDAN-Ertürk-1030520474-1,297-6714-1661-4-K
SEVDE-Oraloğlu-1030520475-0,335-9077-2264-4-K
DERVİŞ-Topaloğlu-1030520476-0,248-9319-2318-4-E
ADEM-Özdenak-1030520477-2,331-4158-1030-4-E
ÇAĞLAR-Sinanoğlu-1030520478-2,608-3483-859-4-E
MÜGE-Pekkan-1030520479-1,952-5085-1256-4-K
ŞEVVAL-Sarıoğlu-1030520480-1,94-5110-1261-4-K
NESLİHAN-Kaya -1030520481-1,476-6248-1541-4-K
SEFA-Yetkiner-1030520482-0,41-8893-2217-4-E
FURKAN-Tuğlu-1030520483-3,449-1368-330-4-E
DİDEM-Çapanoğlu-1030520484-2,833-2904-711-4-K
ILGIN-Kurutluoğlu-1030520485-0,45-8795-2191-4-K
UĞUR-Tokatlıoğlu-1030520486-3,798-505-120-4-E
ŞULE-Sandalcı-1030520487-3,715-702-174-4-K
DİLRUBA-Sadıklar-1030520488-0,715-8103-2027-4-K
İPEK-Karabulut-1030520489-2,404-3982-984-4-K
YILDIZ-Akman-1030520490-0,38-8964-2237-4-K
ÇAĞATAY-Öymen-1030520491-2,638-3412-836-4-E
HACI-Kunt-1030520492-0,858-7751-1924-4-E
FAZLI-Süleymanoğlu-1030520493-0,93-7582-1886-4-E
PELİN-Özberk-1030520494-1,408-6421-1583-4-K
HİLMİ-Çapanoğlu-1030520495-1,259-6809-1679-4-E
SERGEN-Çapanoğlu-1030520496-1,733-5620-1382-4-E
SÜMEYRA-Akman-1030520497-2,647-3387-830-4-K
HİLMİ-Erkekli-1030520498-3,629-924-232-4-E
BEGÜM-Adal-1030520499-2,71-3240-791-4-K
NAZİK-Tokgöz-1030520500-1,716-5658-1387-4-K
KÜRŞAD-Velioğlu-1030520501-2,411-3968-982-4-E
AÇELYA-Atan-1030520502-3,154-2085-509-4-K
KEREM-Egeli-1030520503-0,642-8279-2072-4-E
ENES-Pekkan-1030520504-2,429-3925-970-4-E
CENGİZ-Sepetçi-1030520505-3,114-2185-536-4-E
EREN-Erkekli-1030520506-2,416-3960-979-4-E
GAYE-Balaban-1030520507-2,069-4806-1187-4-K
SEMİH-Sezek-1030520508-0,225-9383-2334-4-E
EMRULLAH-Kumcuoğlu-1030520509-3,983-41-12-4-E
RABİA-Taşlı-1030520510-0,073-9799-2442-4-K
RABİA-Yıldırım -1030520511-0,898-7664-1902-4-K
CEREN-Özbey-1030520512-0,223-9387-2337-4-K
NEŞE-Nalbantoğlu-1030520513-3,373-1553-388-4-K
AKIN-Çamdalı-1030520514-1,203-6934-1710-4-E
İLKNUR-Sadıklar-1030520515-0,858-7752-1925-4-K
GÖNÜL-Alyanak-1030520516-2,193-4487-1101-4-K
İLYA-Keçeci-1030520517-3,084-2262-553-4-K
BAYRAM-Demirbaş-1030520518-0,147-9598-2383-4-E
AYŞE-Ekşioğlu-1030520519-0,842-7789-1935-4-K
MÜCAHİD-Taşlı-1030520520-3,096-2234-548-4-E
DEMET-Aykaç-1030520521-2,662-3350-821-4-K
CEYLİN-Öztonga-1030520522-1,383-6482-1603-4-K
RAMAZAN-Taşlı-1030520523-0,374-8980-2240-4-E
BURAK-Önür-1030520524-0,661-8235-2059-4-E
METEHAN-Adan-1030520525-2,414-3964-980-4-E
BATUHAN-Hakyemez-1030520526-0,602-8389-2100-4-E
CEYLAN-Barbarosoğlu-1030520527-1,161-7029-1738-4-K
FAZLI-Karaduman-1030520528-3,399-1484-369-4-E
DİLEK-Tunaboylu-1030520529-0,764-8001-1997-4-K
TOPRAK-Kunt-1030520530-3,716-700-173-4-E
ÇAĞRI-Önür-1030520531-2,973-2528-611-4-E
CEM-Taşlı-1030520532-1,486-6219-1531-4-E
DAMLA-Sezek-1030520533-1,698-5701-1397-4-K
VEYSEL-Tekand-1030520534-3,89-275-67-4-E
ABDULLAH-Abadan-1030520535-0,984-7444-1841-4-E
SERGEN-Biçer-1030520536-1,142-7072-1745-4-E
ADİLE-Erginsoy-1030520537-0,317-9133-2276-4-K
SEMİHA-Aybar-1030520538-1,726-5637-1384-4-K
MURAT-Ayaydın-1030520539-3,918-202-50-4-E
HÜSAMEDDİN-Özbey-1030520540-1,065-7249-1787-4-E
YONCA-Balcı-1030520541-2,593-3522-868-4-K
SERGEN-Düşenkalkar-1030520542-2,655-3363-824-4-E
SÜMEYYE-Nalbantoğlu-1030520543-1,659-5793-1427-4-K
HALİL-Erkekli-1030520544-3,753-616-151-4-E
ABDURRAHMAN-Pektemek-1030520545-2,347-4120-1023-4-E
CANTEKİN-Limoncuoğlu-1030520546-3,653-860-214-4-E
BEGÜM-Tokatlıoğlu-1030520547-1,325-6635-1635-4-K
İBRAHİM-Kulaksızoğlu-1030520548-0,78-7951-1985-4-E
AÇELYA-Tokgöz-1030520549-2,031-4883-1202-4-K
OKTAY-Durak -1030520550-1,648-5813-1431-4-E
NEŞE-Berberoğlu-1030520551-2,995-2470-600-4-K
EYLÜL-Nalbantoğlu-1030520552-3,696-749-184-4-K
FAİK-Tanrıkulu-1030520553-0,735-8063-2015-4-E
NAZİK-Kasapoğlu-1030520554-3,661-832-205-4-K
HATİCE-Karaböcek-1030520555-3,138-2125-518-4-K
VOLKAN-Kunter-1030520556-0,479-8711-2172-4-E
NERGİS-Beşerler-1030520557-2,263-4324-1065-4-K
NAZİK-Tokgöz-1030520558-3,635-907-225-4-K
İBRAHİM-Mertoğlu-1030520559-3,829-419-97-4-E
ANIL-Karadaş-1030520560-3,187-2003-494-4-E
SERDAR-Kahveci-1030520561-3,105-2210-542-4-E
ŞEYMA-Egeli-1030520562-0,956-7512-1864-4-K
ALMİLA-Özdoğan-1030520563-2,123-4674-1150-4-K
UĞUR-Ekşioğlu-1030520564-1,32-6648-1637-4-E
BİLGE-Berberoğlu-1030520565-3,605-997-250-4-K
ENİSE-Berberoğlu-1030520566-0,61-8368-2095-4-K
BERKAN-Ekşioğlu-1030520567-1,931-5133-1271-4-E
YILDIZ-Topaloğlu-1030520568-3,53-1173-288-4-K
ÇAĞRI-Karaböcek-1030520569-0,818-7856-1959-4-E
CANTEKİN-Aşıkoğlu-1030520570-1,627-5865-1447-4-E
ALİME-Demirbaş-1030520571-1,26-6808-1678-4-K
TAYFUR-Adal-1030520572-3,066-2308-563-4-E
VOLKAN-Çatalbaş-1030520573-3,919-200-48-4-E
FEYZA-Eronat-1030520574-1,398-6449-1591-4-K
TOPRAK-Çamdalı-1030520575-0,103-9723-2418-4-E
RECEP-Alyanak-1030520576-3,406-1469-362-4-E
TUNA-Babacan-1030520577-3,727-676-167-4-E
HAZAN-Gümüşpala-1030520578-0,213-9418-2345-4-K
BAYRAM-Körmükçü-1030520579-1,591-5943-1467-4-E
DİLBERAYELA-Tahincioğlu-1030520580-3,995-12-4-4-K
FAİK-Velioğlu-1030520581-0,529-8580-2142-4-E
ALMİLA-Pektemek-1030520582-0,979-7459-1845-4-K
BERAT-Adal-1030520583-1,289-6733-1665-4-E
MAHMUT-Tokatlıoğlu-1030520584-3,857-359-87-4-E
ŞULE-Erdoğan-1030520585-3,657-843-208-4-K
BARAN-Çağıran-1030520586-2,32-4194-1039-4-E
ORHAN-Aykaç-1030520587-0,024-9938-2481-4-E
GAMZE-Öymen-1030520588-1,774-5512-1360-4-K
NAZİFE-Küçükler-1030520589-3,944-139-29-4-K
NİHAL-Tokatlıoğlu-1030520590-1,7-5696-1396-4-K
İLKNUR-Eronat-1030520591-1,122-7115-1757-4-K
DİCLE-Özbir-1030520592-2,971-2535-614-4-K
YUNUS-Yılmazer-1030520593-3,657-844-209-4-E
SEFA-Akışık-1030520594-1,645-5821-1434-4-E
İHSAN-Tanrıkulu-1030520595-3,069-2298-558-4-E
DENİZ-Eronat-1030520596-0,071-9804-2445-4-K
BERRE-Ertepınar-1030520597-0,101-9726-2419-4-K
BAŞARAN-Çevik-1030520598-1,575-5983-1474-4-E
İLKNUR-Ağaoğlu-1030520599-1,615-5889-1457-4-K
HALUK-Pektemek-1030520600-3,037-2364-575-4-E
ERDEM-Türkyılmaz-1030520601-3,015-2420-586-4-E
ALİME-Barbarosoğlu-1030520602-2,67-3320-812-4-K
VENHAR-Yıldırım -1030520603-0,876-7717-1918-4-K
TUĞBA-Doğan -1030520604-2,33-4164-1031-4-K
GÜL-Koçoğlu-1030520605-0,662-8232-2057-4-K
BAYRAM-Tütüncü-1030520606-1,309-6681-1648-4-E
BÜŞRA-Aclan-1030520607-2,136-4635-1141-4-K
UĞUR-Kumcuoğlu-1030520608-1,316-6661-1640-4-E
MİNE-Babacan-1030520609-1,823-5406-1332-4-K
NİHAL-Yetkiner-1030520610-1,453-6304-1555-4-K
GAYE-Babaoğlu-1030520611-3,631-920-230-4-K
KEREM-Yıldırım -1030520612-2,563-3581-883-4-E
İBRAHİM-Arıcan-1030520613-3,277-1775-442-4-E
ANIL-Demirel-1030520614-3,183-2014-500-4-E
DİLARA-Karaer-1030520615-3,444-1380-337-4-K
GÜLNİHAL-Özkök -1030520616-1,377-6499-1607-4-K
HAZİM-Erkekli-1030520617-3,623-946-236-4-E
ŞEYMANUR-Babacan-1030520618-0,378-8968-2238-4-K
EREN-Arıcan-1030520619-1,845-5348-1314-4-E
İSMAİL-Keçeci-1030520620-3,611-983-247-4-E
ELİF-Erginsoy-1030520621-2,617-3462-854-4-K
NERGİS-Dizdar -1030520622-0,203-9456-2353-4-K
FAZIL-Nebioğlu-1030520623-2,11-4707-1158-4-E
EBRU-Atakol-1030520624-0,296-9187-2284-4-K
METEHAN-Erberk-1030520625-3,362-1578-392-4-E
DAMLA-Öztonga-1030520626-3,134-2135-522-4-K
ELÇİN-Erginsoy-1030520627-1,827-5396-1328-4-K
EKREM-Tunçeri-1030520628-1,653-5802-1429-4-E
DERVİŞ-Özberk-1030520629-0,827-7828-1953-4-E
CİVAN-Baykam-1030520630-0,005-9985-2497-4-E
VENHAR-Aşıkoğlu-1030520631-1,397-6452-1593-4-K
İPEK-Doğan -1030520632-0,756-8021-2002-4-K
ALP-Yeşilkaya-1030520633-0,949-7527-1868-4-E
ESRA-Mertoğlu-1030520634-3,501-1238-304-4-K
ÇİLENAY-Kunter-1030520635-3,275-1787-446-4-K
AHSEN-Kuzucu-1030520636-1,402-6437-1588-4-K
İZZET-Arıcan-1030520637-3,266-1810-452-4-E
ALİSA-Koçyiğit-1030520638-1,512-6145-1513-4-K
FAZIL-Erdoğan-1030520639-0,096-9744-2425-4-E
TAYFUN-Adal-1030520640-1,248-6841-1687-4-E
ALİ-Öztonga-1030520641-2,125-4671-1148-4-E
MELİSA-Tekelioğlu-1030520642-0,196-9482-2356-4-K
HİLAL-Polat-1030520643-1,674-5752-1415-4-K
AYÇA-Akaydın-1030520644-0,879-7709-1915-4-K
SERDAR-Özberk-1030520645-2,085-4766-1178-4-E
FATİH-Akay-1030520646-2,4-3987-987-4-E
GÜNER-Kavaklıoğlu-1030520647-1,178-6985-1723-4-K
BİLGEHAN-Karaböcek-1030520648-1,016-7367-1818-4-K
EDA-Yılmazer-1030520649-2,603-3496-865-4-K
ÇAĞLAR-Topaloğlu-1030520650-2,857-2851-697-4-E
AYSU-Akgül-1030520651-1,675-5750-1413-4-K
ÇAĞATAY-Mayhoş-1030520652-0,766-7994-1994-4-E
ÇINAR-Alnıaçık-1030520653-0,039-9888-2468-4-E
SEMİH-Çağıran-1030520654-3,025-2399-581-4-E
ÇİLENAY-Kaya -1030520655-0,064-9821-2452-4-K
SAMET-Akışık-1030520656-0,56-8497-2125-4-E
ŞEVVAL-Ozansoy-1030520657-0,589-8423-2109-4-K
HİLAL-Aydan-1030520658-0,018-9956-2487-4-K
ASLI-Kurutluoğlu-1030520659-2,921-2675-650-4-K
VEYSEL-Demirbaş-1030520660-3,694-752-185-4-E
HİLMİ-Çağıran-1030520661-3,793-518-124-4-E
ELÇİN-Kılıççı-1030520662-0,118-9678-2403-4-K
DOĞUKAN-Balaban-1030520663-1,982-5013-1237-4-E
HAZİM-Ertepınar-1030520664-1,562-6015-1487-4-E
İBRAHİM-Tuğlu-1030520665-2,782-3039-739-4-E
FERHAN-Babacan-1030520666-0,062-9825-2453-4-K
AŞİYAN-Alyanak-1030520667-1,741-5597-1377-4-K
AÇELYA-Aşıkoğlu-1030520668-0,104-9721-2416-4-K
ÖZGÜR-Akay-1030520669-1,646-5818-1433-4-E
FİKRET-Samancı-1030520670-0,115-9685-2407-4-E
CANER-Aclan-1030520671-3,061-2320-567-4-E
AHU-Sadıklar-1030520672-0,633-8302-2080-4-K
HAZİM-Akgül-1030520673-0,338-9069-2262-4-E
DOĞAN-Tahincioğlu-1030520674-3,727-677-168-4-E
CANER-Ertürk-1030520675-1,139-7081-1747-4-E
TALHA-Karaduman-1030520676-3,273-1795-450-4-E
FAHRİ-Öztonga-1030520677-1,416-6397-1579-4-E
GÜLDİDE-Ekici-1030520678-0,033-9902-2471-4-K
ÇİLENAY-Yetkiner-1030520679-3,753-617-152-4-K
MİNE-Doğan -1030520680-1,41-6416-1582-4-K
DİLARA-Egeli-1030520681-0,739-8053-2011-4-K
FURKAN-Atan-1030520682-0,775-7966-1987-4-E
FERİHA-Kasapoğlu-1030520683-2,461-3828-945-4-K
ORHAN-Babacan-1030520684-1,389-6466-1598-4-E
FAHRİ-Samancı-1030520685-0,126-9655-2396-4-E
ENES-Hamzaoğlu-1030520686-0,494-8681-2164-4-E
SEVGİ-Topçuoğlu-1030520687-2,245-4362-1076-4-K
YUNUSHAN-Atan-1030520688-0,981-7454-1844-4-E
DEMET-Elçiboğa-1030520689-0,545-8540-2136-4-K
İBRAHİM-Özberk-1030520690-3,29-1750-437-4-E
SEFANUR-Özdoğan-1030520691-0,012-9969-2491-4-K
ELİF-Akman-1030520692-3,287-1760-440-4-K
BAŞAK-Bolatlı-1030520693-2,78-3045-741-4-K
SAMET-Babacan-1030520694-3,161-2073-507-4-E
DUYGU-Oraloğlu-1030520695-1,836-5369-1320-4-K
ALİ-Korol-1030520696-2,737-3174-769-4-E
ÇINAR-Orbay-1030520697-1,864-5302-1307-4-E
HALİME-Akaydın-1030520698-1,116-7128-1760-4-K
RAMAZAN-Arıcan-1030520699-3,717-698-172-4-E
FERHAN-Tüzün-1030520700-0,699-8137-2036-4-K
İREM-Çörekçi-1030520701-0,307-9161-2281-4-K
ASLI-Babacan-1030520702-1,077-7214-1779-4-K
EMRE-Çağıran-1030520703-1,393-6462-1596-4-E
BERFİN-Alnıaçık-1030520704-2,561-3588-884-4-K
RECEP-Türkyılmaz-1030520705-3,175-2038-502-4-E
ADEM-Erbay-1030520706-1,672-5759-1417-4-E
SEFA-Limoncuoğlu-1030520707-2,764-3092-746-4-E
ÖMER-Türkyılmaz-1030520708-1,805-5437-1340-4-E
RUKİYE-Nebioğlu-1030520709-3,11-2196-539-4-K
GÜLÇİN-Tazegül-1030520710-3,441-1391-340-4-K
HAKAN-Beşerler-1030520711-0,909-7630-1895-4-E
KÜRŞAD-Köybaşı-1030520712-3,137-2128-519-4-E
KÜRŞAD-Özbey-1030520713-0,076-9792-2441-4-E
SENEM-Kavaklıoğlu-1030520714-1,106-7153-1765-4-K
MUHAMMED-Alyanak-1030520715-2,177-4520-1108-4-E
FİKRET-Durak -1030520716-0,809-7876-1966-4-E
HİKMET-Özkök -1030520717-0,1-9731-2421-4-E
HAYAL-Taşçı-1030520718-2,11-4708-1159-4-K
DERYA-Günday-1030520719-1,746-5576-1372-4-K
HİKMET-Tahincioğlu-1030520720-3,52-1197-291-4-E
TUĞRAN-Avan-1030520721-2,436-3902-962-4-E
PERİHAN-Hakyemez-1030520722-1,131-7097-1752-4-K
NESLİHAN-Eronat-1030520723-1,922-5156-1275-4-K
OKTAY-Menemencioğlu-1030520724-3,958-101-21-4-E
GÖZDE-Erbay-1030520725-1,532-6092-1503-4-K
FADİME-Tekand-1030520726-0,833-7815-1946-4-K
RÜMEYSA-Bakırcıoğlu-1030520727-0,688-8170-2043-4-K
SÜHEYLA-Erbay-1030520728-1,847-5342-1311-4-K
GÜLDESTE-Arıcan-1030520729-1,046-7296-1804-4-K
HALİME-Ilıcalı-1030520730-1,91-5187-1283-4-K
ALİ-Türkdoğan-1030520731-0,275-9248-2300-4-E
EMRE-Tunaboylu-1030520732-1,706-5676-1390-4-E
ÇİLENAY-Ilıcalı-1030520733-2,48-3770-929-4-K
BÜLENT-Egeli-1030520734-2,789-3020-736-4-E
FATMA-Kocabıyık-1030520735-2,456-3840-948-4-K
GONCA-Keçeci-1030520736-0,356-9028-2251-4-K
YÜSRA-Paksüt-1030520737-1,192-6959-1716-4-K
CEM-Kumcuoğlu-1030520738-0,464-8754-2181-4-E
ÖMER-Tokatlıoğlu-1030520739-2,904-2717-663-4-E
BAŞARAN-Oraloğlu-1030520740-0,053-9844-2459-4-E
FERİHA-Poçan-1030520741-0,949-7528-1869-4-K
AYFER-Tütüncü-1030520742-0,817-7859-1960-4-K
AHSEN-Pekkan-1030520743-0,482-8704-2169-4-K
ESAT-Atakol-1030520744-3,26-1835-459-4-E
BİLGEHAN-Pekkan-1030520745-1,635-5845-1443-4-K
TUNA-Ağaoğlu-1030520746-1,204-6932-1709-4-E
DENİZ-Düşenkalkar-1030520747-3,393-1499-372-4-E
BUSE-Aydan-1030520748-1,677-5748-1412-4-K
SEDA-Orbay-1030520749-0,092-9757-2428-4-K
SERDAR-Adal-1030520750-1,565-6010-1486-4-E
ILGIN-Mertoğlu-1030520751-3,507-1228-300-4-K
ŞEYMA-Ertepınar-1030520752-1,428-6372-1573-4-K
ŞEYMANUR-Erberk-1030520753-3,682-782-193-4-K
NAZİFE-Özbey-1030520754-2,143-4617-1136-4-K
YÜSRA-Özkök -1030520755-0,207-9443-2349-4-K
NESLİHAN-Alnıaçık-1030520756-2,904-2718-664-4-K
ILGIN-Karadaş-1030520757-1,515-6139-1510-4-K
ÇİLENAY-Kunter-1030520758-2,808-2961-724-4-K
AYŞE-Küçükler-1030520759-2,975-2522-608-4-K
DENİZ-Akan-1030520760-3,472-1314-322-4-K
CEREN-Topaloğlu-1030520761-1,376-6503-1609-4-K
HAZİM-Kutlay-1030520762-0,856-7756-1927-4-E
CEM-Yorulmaz-1030520763-0,417-8874-2211-4-E
UĞUR-Nebioğlu-1030520764-0,599-8398-2103-4-E
DEFNE-Duygulu-1030520765-2,336-4148-1029-4-K
AYŞEGÜL-Koç-1030520766-3,75-624-154-4-K
SULTAN-Topçuoğlu-1030520767-2,687-3290-806-4-K
AYFER-Beşerler-1030520768-1,478-6239-1540-4-K
SULTAN-Ekşioğlu-1030520769-3,585-1037-260-4-K
ERDEM-Karadaş-1030520770-2,029-4888-1203-4-E
CANAN-Bolatlı-1030520771-2,08-4781-1180-4-K
ERSİN-Atan-1030520772-2,626-3441-848-4-E
ASLI-Kuzucu-1030520773-0,246-9324-2322-4-K
HİKMET-Kavaklıoğlu-1030520774-2,868-2823-687-4-E
İPEK-Ekici-1030520775-0,571-8470-2120-4-K
NAZİK-Demirbaş-1030520776-3,36-1584-393-4-K
YÜSRA-Elçiboğa-1030520777-3,799-500-118-4-K
ATAKAN-Egeli-1030520778-2,146-4609-1130-4-E
TAYFUN-Ertürk-1030520779-2,108-4718-1164-4-E
YILDIZ-Akyürek-1030520780-0,12-9674-2401-4-K
ILGIN-Topçuoğlu-1030520781-0,097-9736-2422-4-K
ONUR-Ekici-1030520782-2,867-2827-688-4-E
EMİR-Akgül-1030520783-3,684-777-192-4-E
MUSTAFA-Uluhan-1030520784-2,148-4601-1127-4-E
HİLAL-Özgörkey-1030520785-0,99-7429-1836-4-K
SELİM-Tokatlıoğlu-1030520786-3,758-599-147-4-E
SELİN-Yazıcı-1030520787-0,053-9845-2460-4-K
PINAR-Akışık-1030520788-2,787-3025-737-4-K
DİCLE-Dağlaroğlu-1030520789-1,108-7149-1763-4-K
SEVGİ-Ozansoy-1030520790-3,472-1315-323-4-K
CANER-Çağıran-1030520791-3,748-628-155-4-E
SEYİT-Ayaydın-1030520792-3,909-225-56-4-E
ÇAĞLAR-Atan-1030520793-2,149-4597-1124-4-E
SEMA-Yetkiner-1030520794-3,797-506-121-4-K
ECENUR-Aşıkoğlu-1030520795-3,067-2303-560-4-K
RABİA-Akman-1030520796-2,42-3949-975-4-K
ASLIHAN-Çevik-1030520797-3,135-2133-521-4-K
DERYA-Kocabıyık-1030520798-0,653-8254-2063-4-K
GÜLDİDE-Kavaklıoğlu-1030520799-0,992-7423-1833-4-K
CANAN-Adal-1030520800-2,858-2846-694-4-K
HALDUN-Çörekçi-1030520801-1,47-6264-1545-4-E
ECENUR-Akyüz-1030520802-0,895-7673-1904-4-K
ASLI-Adal-1030520803-2,862-2840-691-4-K
HALDUN-Uluhan-1030520804-0,257-9296-2312-4-E
NURAN-Ekici-1030520805-2,718-3221-786-4-K
ILGIN-Ertürk-1030520806-2,982-2507-606-4-K
ÇİCEK-Babacan-1030520807-3,806-480-112-4-K
BAHADIR-Ilıcalı-1030520808-1,805-5438-1341-4-E
ASLI-Doğan -1030520809-0,406-8904-2221-4-K
EMRE-Pektemek-1030520810-1,675-5751-1414-4-E
AYŞENUR-Sepetçi-1030520811-0,414-8881-2213-4-K
EYÜP-Alpuğan-1030520812-0,065-9818-2450-4-E
BAŞARAN-Ekşioğlu-1030520813-2,346-4125-1025-4-E
MECNUN-Polat-1030520814-0,541-8551-2137-4-E
HAZAN-Mayhoş-1030520815-0,248-9320-2319-4-K
FİLİZ-Berberoğlu-1030520816-0,015-9961-2490-4-K
FAHRİ-Beşok-1030520817-2,499-3716-910-4-E
HAKKI-Babacan-1030520818-1,742-5592-1376-4-E
ERTUĞRUL-Koçoğlu-1030520819-2,663-3344-819-4-E
FİKRET-Kurutluoğlu-1030520820-3,71-718-180-4-E
DEMET-Akaydın-1030520821-0,248-9321-2320-4-K
CEM-Kunter-1030520822-2,302-4240-1047-4-E
NURAN-Elçiboğa-1030520823-2,122-4678-1152-4-K
GÜNAY-Özbey-1030520824-0,579-8449-2114-4-K
EKREM-Çamdalı-1030520825-1,459-6289-1552-4-E
SEVDE-Kılıççı-1030520826-1,093-7184-1770-4-K
CÜNEYT-Tokatlıoğlu-1030520827-0,835-7808-1942-4-E
ÇAĞRI-Uca-1030520828-1,642-5828-1438-4-E
UMUT-Tütüncü-1030520829-3,333-1647-416-4-E
DEMET-Yalçın-1030520830-3,656-848-210-4-K
ALİSA-Ekici-1030520831-1,039-7310-1808-4-K
FİKRET-Çapanoğlu-1030520832-1,96-5066-1249-4-E
CEYDA-Polat-1030520833-0,645-8269-2069-4-K
İREM-Akyürek-1030520834-1,637-5837-1441-4-K
FAZIL-Kaya -1030520835-2,165-4544-1112-4-E
ÖZKAN-Ekşioğlu-1030520836-1,097-7175-1768-4-E
ÖZKAN-Çamdalı-1030520837-1,542-6069-1496-4-E
YUSUF-Babacan-1030520838-0,343-9056-2256-4-E
BAHADIR-Akman-1030520839-0,587-8427-2111-4-E
ABDURRAHMAN-Erçetin-1030520840-1,225-6882-1697-4-E
TALHA-Çatalbaş-1030520841-2,239-4374-1078-4-E
FİLİZ-Korol-1030520842-1,238-6863-1691-4-K
FATİH-Tokgöz-1030520843-1,344-6591-1627-4-E
KEREM-Hakyemez-1030520844-1,884-5254-1297-4-E
DOĞUKAN-Akışık-1030520845-0,72-8090-2026-4-E
HÜSEYİN-Velioğlu-1030520846-3,648-874-221-4-E
YAHYA-Alyanak-1030520847-3,218-1932-476-4-E
KEMAL-Tahincioğlu-1030520848-3,427-1420-349-4-E
SEVİL-Tüzün-1030520849-2,088-4757-1175-4-K
GÜLNAZ-Yıldızoğlu-1030520850-2,177-4521-1109-4-K
HAKAN-Sepetçi-1030520851-2,206-4462-1096-4-E
VEYSEL-Tütüncü-1030520852-1,662-5782-1423-4-E
MAHMUT-Topçuoğlu-1030520853-2,187-4501-1105-4-E
BÜLENT-Mayhoş-1030520854-1,397-6453-1594-4-E
CANSU-Gönültaş-1030520855-0,643-8275-2070-4-K
YUSUF-Özbey-1030520856-1,505-6160-1519-4-E
HÜMEYRA-Tütüncü-1030520857-0,231-9359-2331-4-K
İLYA-Mayhoş-1030520858-1,552-6038-1492-4-K
FURKAN-Alnıaçık-1030520859-0,787-7928-1981-4-E
ENES-Özgörkey-1030520860-1,996-4972-1223-4-E
AYŞEGÜL-Karabulut-1030520861-0,079-9790-2440-4-K
FAZIL-Karaduman-1030520862-3,23-1903-469-4-E
BERKAN-Erginsoy-1030520863-2,427-3932-971-4-E
İREM-Sezek-1030520864-0,619-8340-2087-4-K
ALMİLA-Tütüncü-1030520865-2,159-4566-1117-4-K
HALİT-Baturalp-1030520866-0,007-9979-2495-4-E
ALİME-Çetiner-1030520867-3,619-959-242-4-K
İREM-Menemencioğlu-1030520868-1,278-6762-1671-4-K
DEFNE-Tuğluk-1030520869-3,118-2175-534-4-K
MERT-Egeli-1030520870-0,975-7468-1849-4-E
FAZLI-Akay-1030520871-0,606-8376-2097-4-E
KAAN-Çörekçi-1030520872-3,053-2343-572-4-E
GÖNÜL-Alyanak-1030520873-1,997-4970-1222-4-K
SİBEL-Abadan-1030520874-0,528-8584-2143-4-K
ELÇİN-Avan-1030520875-2,225-4406-1084-4-K
CAFER-Akışık-1030520876-3,682-783-194-4-E
GONCA-Sadıklar-1030520877-3,993-20-7-4-K
RAMAZAN-Ayaydın-1030520878-3,446-1374-334-4-E
HAZİM-Babacan-1030520879-0,945-7540-1874-4-E
NERGİS-Düşenkalkar-1030520880-3,131-2146-526-4-K
ASLI-Akal-1030520881-0,235-9350-2330-4-K
FAZİLET-Nebioğlu-1030520882-3,136-2132-520-4-K
BURAK-Velioğlu-1030520883-2,693-3274-799-4-E
ENİSE-Kavaklıoğlu-1030520884-2,687-3291-807-4-K
MERVE-Aydan-1030520885-3,654-856-213-4-K
