GÖKHAN-Hamzaoğlu-1030520000-2,004-0-0-4-E
SAMİ-Aybar-1030520465-0,941-0-0-4-E
HAZAN-Çamdalı-1030520466-3,317-0-0-4-K
ERSİN-Erginsoy-1030520467-3,061-0-0-4-E
MİNE-Yıldırım -1030520468-0,808-0-0-4-K
VEYSEL-Velioğlu-1030520469-3,764-0-0-4-E
BUĞRA-Köybaşı-1030520470-2,219-0-0-4-E
MELİKE-Beşerler-1030520471-3,013-0-0-4-K
ŞEYDA-Tuğlu-1030520472-0,499-0-0-4-K
ANIL-Aydan-1030520473-2,443-0-0-4-E
HANDAN-Ertürk-1030520474-1,297-0-0-4-K
SEVDE-Oraloğlu-1030520475-0,335-0-0-4-K
DERVİŞ-Topaloğlu-1030520476-0,248-0-0-4-E
ADEM-Özdenak-1030520477-2,331-0-0-4-E
ÇAĞLAR-Sinanoğlu-1030520478-2,608-0-0-4-E
MÜGE-Pekkan-1030520479-1,952-0-0-4-K
ŞEVVAL-Sarıoğlu-1030520480-1,94-0-0-4-K
NESLİHAN-Kaya -1030520481-1,476-0-0-4-K
SEFA-Yetkiner-1030520482-0,41-0-0-4-E
FURKAN-Tuğlu-1030520483-3,449-0-0-4-E
DİDEM-Çapanoğlu-1030520484-2,833-0-0-4-K
ILGIN-Kurutluoğlu-1030520485-0,45-0-0-4-K
UĞUR-Tokatlıoğlu-1030520486-3,798-0-0-4-E
ŞULE-Sandalcı-1030520487-3,715-0-0-4-K
DİLRUBA-Sadıklar-1030520488-0,715-0-0-4-K
İPEK-Karabulut-1030520489-2,404-0-0-4-K
YILDIZ-Akman-1030520490-0,38-0-0-4-K
ÇAĞATAY-Öymen-1030520491-2,638-0-0-4-E
HACI-Kunt-1030520492-0,858-0-0-4-E
FAZLI-Süleymanoğlu-1030520493-0,93-0-0-4-E
PELİN-Özberk-1030520494-1,408-0-0-4-K
HİLMİ-Çapanoğlu-1030520495-1,259-0-0-4-E
SERGEN-Çapanoğlu-1030520496-1,733-0-0-4-E
SÜMEYRA-Akman-1030520497-2,647-0-0-4-K
HİLMİ-Erkekli-1030520498-3,629-0-0-4-E
BEGÜM-Adal-1030520499-2,71-0-0-4-K
NAZİK-Tokgöz-1030520500-1,716-0-0-4-K
KÜRŞAD-Velioğlu-1030520501-2,411-0-0-4-E
AÇELYA-Atan-1030520502-3,154-0-0-4-K
KEREM-Egeli-1030520503-0,642-0-0-4-E
ENES-Pekkan-1030520504-2,429-0-0-4-E
CENGİZ-Sepetçi-1030520505-3,114-0-0-4-E
EREN-Erkekli-1030520506-2,416-0-0-4-E
GAYE-Balaban-1030520507-2,069-0-0-4-K
SEMİH-Sezek-1030520508-0,225-0-0-4-E
EMRULLAH-Kumcuoğlu-1030520509-3,983-0-0-4-E
RABİA-Taşlı-1030520510-0,073-0-0-4-K
RABİA-Yıldırım -1030520511-0,898-0-0-4-K
CEREN-Özbey-1030520512-0,223-0-0-4-K
NEŞE-Nalbantoğlu-1030520513-3,373-0-0-4-K
AKIN-Çamdalı-1030520514-1,203-0-0-4-E
İLKNUR-Sadıklar-1030520515-0,858-0-0-4-K
GÖNÜL-Alyanak-1030520516-2,193-0-0-4-K
İLYA-Keçeci-1030520517-3,084-0-0-4-K
BAYRAM-Demirbaş-1030520518-0,147-0-0-4-E
AYŞE-Ekşioğlu-1030520519-0,842-0-0-4-K
MÜCAHİD-Taşlı-1030520520-3,096-0-0-4-E
DEMET-Aykaç-1030520521-2,662-0-0-4-K
CEYLİN-Öztonga-1030520522-1,383-0-0-4-K
RAMAZAN-Taşlı-1030520523-0,374-0-0-4-E
BURAK-Önür-1030520524-0,661-0-0-4-E
METEHAN-Adan-1030520525-2,414-0-0-4-E
BATUHAN-Hakyemez-1030520526-0,602-0-0-4-E
CEYLAN-Barbarosoğlu-1030520527-1,161-0-0-4-K
FAZLI-Karaduman-1030520528-3,399-0-0-4-E
DİLEK-Tunaboylu-1030520529-0,764-0-0-4-K
TOPRAK-Kunt-1030520530-3,716-0-0-4-E
ÇAĞRI-Önür-1030520531-2,973-0-0-4-E
CEM-Taşlı-1030520532-1,486-0-0-4-E
DAMLA-Sezek-1030520533-1,698-0-0-4-K
VEYSEL-Tekand-1030520534-3,89-0-0-4-E
ABDULLAH-Abadan-1030520535-0,984-0-0-4-E
SERGEN-Biçer-1030520536-1,142-0-0-4-E
ADİLE-Erginsoy-1030520537-0,317-0-0-4-K
SEMİHA-Aybar-1030520538-1,726-0-0-4-K
MURAT-Ayaydın-1030520539-3,918-0-0-4-E
HÜSAMEDDİN-Özbey-1030520540-1,065-0-0-4-E
YONCA-Balcı-1030520541-2,593-0-0-4-K
SERGEN-Düşenkalkar-1030520542-2,655-0-0-4-E
SÜMEYYE-Nalbantoğlu-1030520543-1,659-0-0-4-K
HALİL-Erkekli-1030520544-3,753-0-0-4-E
ABDURRAHMAN-Pektemek-1030520545-2,347-0-0-4-E
CANTEKİN-Limoncuoğlu-1030520546-3,653-0-0-4-E
BEGÜM-Tokatlıoğlu-1030520547-1,325-0-0-4-K
İBRAHİM-Kulaksızoğlu-1030520548-0,78-0-0-4-E
AÇELYA-Tokgöz-1030520549-2,031-0-0-4-K
OKTAY-Durak -1030520550-1,648-0-0-4-E
NEŞE-Berberoğlu-1030520551-2,995-0-0-4-K
EYLÜL-Nalbantoğlu-1030520552-3,696-0-0-4-K
FAİK-Tanrıkulu-1030520553-0,735-0-0-4-E
NAZİK-Kasapoğlu-1030520554-3,661-0-0-4-K
HATİCE-Karaböcek-1030520555-3,138-0-0-4-K
VOLKAN-Kunter-1030520556-0,479-0-0-4-E
NERGİS-Beşerler-1030520557-2,263-0-0-4-K
NAZİK-Tokgöz-1030520558-3,635-0-0-4-K
İBRAHİM-Mertoğlu-1030520559-3,829-0-0-4-E
ANIL-Karadaş-1030520560-3,187-0-0-4-E
SERDAR-Kahveci-1030520561-3,105-0-0-4-E
ŞEYMA-Egeli-1030520562-0,956-0-0-4-K
ALMİLA-Özdoğan-1030520563-2,123-0-0-4-K
UĞUR-Ekşioğlu-1030520564-1,32-0-0-4-E
BİLGE-Berberoğlu-1030520565-3,605-0-0-4-K
ENİSE-Berberoğlu-1030520566-0,61-0-0-4-K
BERKAN-Ekşioğlu-1030520567-1,931-0-0-4-E
YILDIZ-Topaloğlu-1030520568-3,53-0-0-4-K
ÇAĞRI-Karaböcek-1030520569-0,818-0-0-4-E
CANTEKİN-Aşıkoğlu-1030520570-1,627-0-0-4-E
ALİME-Demirbaş-1030520571-1,26-0-0-4-K
TAYFUR-Adal-1030520572-3,066-0-0-4-E
VOLKAN-Çatalbaş-1030520573-3,919-0-0-4-E
FEYZA-Eronat-1030520574-1,398-0-0-4-K
TOPRAK-Çamdalı-1030520575-0,103-0-0-4-E
RECEP-Alyanak-1030520576-3,406-0-0-4-E
TUNA-Babacan-1030520577-3,727-0-0-4-E
HAZAN-Gümüşpala-1030520578-0,213-0-0-4-K
BAYRAM-Körmükçü-1030520579-1,591-0-0-4-E
DİLBERAYELA-Tahincioğlu-1030520580-3,995-0-0-4-K
FAİK-Velioğlu-1030520581-0,529-0-0-4-E
ALMİLA-Pektemek-1030520582-0,979-0-0-4-K
BERAT-Adal-1030520583-1,289-0-0-4-E
MAHMUT-Tokatlıoğlu-1030520584-3,857-0-0-4-E
ŞULE-Erdoğan-1030520585-3,657-0-0-4-K
BARAN-Çağıran-1030520586-2,32-0-0-4-E
ORHAN-Aykaç-1030520587-0,024-0-0-4-E
GAMZE-Öymen-1030520588-1,774-0-0-4-K
NAZİFE-Küçükler-1030520589-3,944-0-0-4-K
NİHAL-Tokatlıoğlu-1030520590-1,7-0-0-4-K
İLKNUR-Eronat-1030520591-1,122-0-0-4-K
DİCLE-Özbir-1030520592-2,971-0-0-4-K
YUNUS-Yılmazer-1030520593-3,657-0-0-4-E
SEFA-Akışık-1030520594-1,645-0-0-4-E
İHSAN-Tanrıkulu-1030520595-3,069-0-0-4-E
DENİZ-Eronat-1030520596-0,071-0-0-4-K
BERRE-Ertepınar-1030520597-0,101-0-0-4-K
BAŞARAN-Çevik-1030520598-1,575-0-0-4-E
İLKNUR-Ağaoğlu-1030520599-1,615-0-0-4-K
HALUK-Pektemek-1030520600-3,037-0-0-4-E
ERDEM-Türkyılmaz-1030520601-3,015-0-0-4-E
ALİME-Barbarosoğlu-1030520602-2,67-0-0-4-K
VENHAR-Yıldırım -1030520603-0,876-0-0-4-K
TUĞBA-Doğan -1030520604-2,33-0-0-4-K
GÜL-Koçoğlu-1030520605-0,662-0-0-4-K
BAYRAM-Tütüncü-1030520606-1,309-0-0-4-E
BÜŞRA-Aclan-1030520607-2,136-0-0-4-K
UĞUR-Kumcuoğlu-1030520608-1,316-0-0-4-E
MİNE-Babacan-1030520609-1,823-0-0-4-K
NİHAL-Yetkiner-1030520610-1,453-0-0-4-K
GAYE-Babaoğlu-1030520611-3,631-0-0-4-K
KEREM-Yıldırım -1030520612-2,563-0-0-4-E
İBRAHİM-Arıcan-1030520613-3,277-0-0-4-E
ANIL-Demirel-1030520614-3,183-0-0-4-E
DİLARA-Karaer-1030520615-3,444-0-0-4-K
GÜLNİHAL-Özkök -1030520616-1,377-0-0-4-K
HAZİM-Erkekli-1030520617-3,623-0-0-4-E
ŞEYMANUR-Babacan-1030520618-0,378-0-0-4-K
EREN-Arıcan-1030520619-1,845-0-0-4-E
İSMAİL-Keçeci-1030520620-3,611-0-0-4-E
ELİF-Erginsoy-1030520621-2,617-0-0-4-K
NERGİS-Dizdar -1030520622-0,203-0-0-4-K
FAZIL-Nebioğlu-1030520623-2,11-0-0-4-E
EBRU-Atakol-1030520624-0,296-0-0-4-K
METEHAN-Erberk-1030520625-3,362-0-0-4-E
DAMLA-Öztonga-1030520626-3,134-0-0-4-K
ELÇİN-Erginsoy-1030520627-1,827-0-0-4-K
EKREM-Tunçeri-1030520628-1,653-0-0-4-E
DERVİŞ-Özberk-1030520629-0,827-0-0-4-E
CİVAN-Baykam-1030520630-0,005-0-0-4-E
VENHAR-Aşıkoğlu-1030520631-1,397-0-0-4-K
İPEK-Doğan -1030520632-0,756-0-0-4-K
ALP-Yeşilkaya-1030520633-0,949-0-0-4-E
ESRA-Mertoğlu-1030520634-3,501-0-0-4-K
ÇİLENAY-Kunter-1030520635-3,275-0-0-4-K
AHSEN-Kuzucu-1030520636-1,402-0-0-4-K
İZZET-Arıcan-1030520637-3,266-0-0-4-E
ALİSA-Koçyiğit-1030520638-1,512-0-0-4-K
FAZIL-Erdoğan-1030520639-0,096-0-0-4-E
TAYFUN-Adal-1030520640-1,248-0-0-4-E
ALİ-Öztonga-1030520641-2,125-0-0-4-E
MELİSA-Tekelioğlu-1030520642-0,196-0-0-4-K
HİLAL-Polat-1030520643-1,674-0-0-4-K
AYÇA-Akaydın-1030520644-0,879-0-0-4-K
SERDAR-Özberk-1030520645-2,085-0-0-4-E
FATİH-Akay-1030520646-2,4-0-0-4-E
GÜNER-Kavaklıoğlu-1030520647-1,178-0-0-4-K
BİLGEHAN-Karaböcek-1030520648-1,016-0-0-4-K
EDA-Yılmazer-1030520649-2,603-0-0-4-K
ÇAĞLAR-Topaloğlu-1030520650-2,857-0-0-4-E
AYSU-Akgül-1030520651-1,675-0-0-4-K
ÇAĞATAY-Mayhoş-1030520652-0,766-0-0-4-E
ÇINAR-Alnıaçık-1030520653-0,039-0-0-4-E
SEMİH-Çağıran-1030520654-3,025-0-0-4-E
ÇİLENAY-Kaya -1030520655-0,064-0-0-4-K
SAMET-Akışık-1030520656-0,56-0-0-4-E
ŞEVVAL-Ozansoy-1030520657-0,589-0-0-4-K
HİLAL-Aydan-1030520658-0,018-0-0-4-K
ASLI-Kurutluoğlu-1030520659-2,921-0-0-4-K
VEYSEL-Demirbaş-1030520660-3,694-0-0-4-E
HİLMİ-Çağıran-1030520661-3,793-0-0-4-E
ELÇİN-Kılıççı-1030520662-0,118-0-0-4-K
DOĞUKAN-Balaban-1030520663-1,982-0-0-4-E
HAZİM-Ertepınar-1030520664-1,562-0-0-4-E
İBRAHİM-Tuğlu-1030520665-2,782-0-0-4-E
FERHAN-Babacan-1030520666-0,062-0-0-4-K
AŞİYAN-Alyanak-1030520667-1,741-0-0-4-K
AÇELYA-Aşıkoğlu-1030520668-0,104-0-0-4-K
ÖZGÜR-Akay-1030520669-1,646-0-0-4-E
FİKRET-Samancı-1030520670-0,115-0-0-4-E
CANER-Aclan-1030520671-3,061-0-0-4-E
AHU-Sadıklar-1030520672-0,633-0-0-4-K
HAZİM-Akgül-1030520673-0,338-0-0-4-E
DOĞAN-Tahincioğlu-1030520674-3,727-0-0-4-E
CANER-Ertürk-1030520675-1,139-0-0-4-E
TALHA-Karaduman-1030520676-3,273-0-0-4-E
FAHRİ-Öztonga-1030520677-1,416-0-0-4-E
GÜLDİDE-Ekici-1030520678-0,033-0-0-4-K
ÇİLENAY-Yetkiner-1030520679-3,753-0-0-4-K
MİNE-Doğan -1030520680-1,41-0-0-4-K
DİLARA-Egeli-1030520681-0,739-0-0-4-K
FURKAN-Atan-1030520682-0,775-0-0-4-E
FERİHA-Kasapoğlu-1030520683-2,461-0-0-4-K
ORHAN-Babacan-1030520684-1,389-0-0-4-E
FAHRİ-Samancı-1030520685-0,126-0-0-4-E
ENES-Hamzaoğlu-1030520686-0,494-0-0-4-E
SEVGİ-Topçuoğlu-1030520687-2,245-0-0-4-K
YUNUSHAN-Atan-1030520688-0,981-0-0-4-E
DEMET-Elçiboğa-1030520689-0,545-0-0-4-K
İBRAHİM-Özberk-1030520690-3,29-0-0-4-E
SEFANUR-Özdoğan-1030520691-0,012-0-0-4-K
ELİF-Akman-1030520692-3,287-0-0-4-K
BAŞAK-Bolatlı-1030520693-2,78-0-0-4-K
SAMET-Babacan-1030520694-3,161-0-0-4-E
DUYGU-Oraloğlu-1030520695-1,836-0-0-4-K
ALİ-Korol-1030520696-2,737-0-0-4-E
ÇINAR-Orbay-1030520697-1,864-0-0-4-E
HALİME-Akaydın-1030520698-1,116-0-0-4-K
RAMAZAN-Arıcan-1030520699-3,717-0-0-4-E
FERHAN-Tüzün-1030520700-0,699-0-0-4-K
İREM-Çörekçi-1030520701-0,307-0-0-4-K
ASLI-Babacan-1030520702-1,077-0-0-4-K
EMRE-Çağıran-1030520703-1,393-0-0-4-E
BERFİN-Alnıaçık-1030520704-2,561-0-0-4-K
RECEP-Türkyılmaz-1030520705-3,175-0-0-4-E
ADEM-Erbay-1030520706-1,672-0-0-4-E
SEFA-Limoncuoğlu-1030520707-2,764-0-0-4-E
ÖMER-Türkyılmaz-1030520708-1,805-0-0-4-E
RUKİYE-Nebioğlu-1030520709-3,11-0-0-4-K
GÜLÇİN-Tazegül-1030520710-3,441-0-0-4-K
HAKAN-Beşerler-1030520711-0,909-0-0-4-E
KÜRŞAD-Köybaşı-1030520712-3,137-0-0-4-E
KÜRŞAD-Özbey-1030520713-0,076-0-0-4-E
SENEM-Kavaklıoğlu-1030520714-1,106-0-0-4-K
MUHAMMED-Alyanak-1030520715-2,177-0-0-4-E
FİKRET-Durak -1030520716-0,809-0-0-4-E
HİKMET-Özkök -1030520717-0,1-0-0-4-E
HAYAL-Taşçı-1030520718-2,11-0-0-4-K
DERYA-Günday-1030520719-1,746-0-0-4-K
HİKMET-Tahincioğlu-1030520720-3,52-0-0-4-E
TUĞRAN-Avan-1030520721-2,436-0-0-4-E
PERİHAN-Hakyemez-1030520722-1,131-0-0-4-K
NESLİHAN-Eronat-1030520723-1,922-0-0-4-K
OKTAY-Menemencioğlu-1030520724-3,958-0-0-4-E
GÖZDE-Erbay-1030520725-1,532-0-0-4-K
FADİME-Tekand-1030520726-0,833-0-0-4-K
RÜMEYSA-Bakırcıoğlu-1030520727-0,688-0-0-4-K
SÜHEYLA-Erbay-1030520728-1,847-0-0-4-K
GÜLDESTE-Arıcan-1030520729-1,046-0-0-4-K
HALİME-Ilıcalı-1030520730-1,91-0-0-4-K
ALİ-Türkdoğan-1030520731-0,275-0-0-4-E
EMRE-Tunaboylu-1030520732-1,706-0-0-4-E
ÇİLENAY-Ilıcalı-1030520733-2,48-0-0-4-K
BÜLENT-Egeli-1030520734-2,789-0-0-4-E
FATMA-Kocabıyık-1030520735-2,456-0-0-4-K
GONCA-Keçeci-1030520736-0,356-0-0-4-K
YÜSRA-Paksüt-1030520737-1,192-0-0-4-K
CEM-Kumcuoğlu-1030520738-0,464-0-0-4-E
ÖMER-Tokatlıoğlu-1030520739-2,904-0-0-4-E
BAŞARAN-Oraloğlu-1030520740-0,053-0-0-4-E
FERİHA-Poçan-1030520741-0,949-0-0-4-K
AYFER-Tütüncü-1030520742-0,817-0-0-4-K
AHSEN-Pekkan-1030520743-0,482-0-0-4-K
ESAT-Atakol-1030520744-3,26-0-0-4-E
BİLGEHAN-Pekkan-1030520745-1,635-0-0-4-K
TUNA-Ağaoğlu-1030520746-1,204-0-0-4-E
DENİZ-Düşenkalkar-1030520747-3,393-0-0-4-E
BUSE-Aydan-1030520748-1,677-0-0-4-K
SEDA-Orbay-1030520749-0,092-0-0-4-K
SERDAR-Adal-1030520750-1,565-0-0-4-E
ILGIN-Mertoğlu-1030520751-3,507-0-0-4-K
ŞEYMA-Ertepınar-1030520752-1,428-0-0-4-K
ŞEYMANUR-Erberk-1030520753-3,682-0-0-4-K
NAZİFE-Özbey-1030520754-2,143-0-0-4-K
YÜSRA-Özkök -1030520755-0,207-0-0-4-K
NESLİHAN-Alnıaçık-1030520756-2,904-0-0-4-K
ILGIN-Karadaş-1030520757-1,515-0-0-4-K
ÇİLENAY-Kunter-1030520758-2,808-0-0-4-K
AYŞE-Küçükler-1030520759-2,975-0-0-4-K
DENİZ-Akan-1030520760-3,472-0-0-4-K
CEREN-Topaloğlu-1030520761-1,376-0-0-4-K
HAZİM-Kutlay-1030520762-0,856-0-0-4-E
CEM-Yorulmaz-1030520763-0,417-0-0-4-E
UĞUR-Nebioğlu-1030520764-0,599-0-0-4-E
DEFNE-Duygulu-1030520765-2,336-0-0-4-K
AYŞEGÜL-Koç-1030520766-3,75-0-0-4-K
SULTAN-Topçuoğlu-1030520767-2,687-0-0-4-K
AYFER-Beşerler-1030520768-1,478-0-0-4-K
SULTAN-Ekşioğlu-1030520769-3,585-0-0-4-K
ERDEM-Karadaş-1030520770-2,029-0-0-4-E
CANAN-Bolatlı-1030520771-2,08-0-0-4-K
ERSİN-Atan-1030520772-2,626-0-0-4-E
ASLI-Kuzucu-1030520773-0,246-0-0-4-K
HİKMET-Kavaklıoğlu-1030520774-2,868-0-0-4-E
İPEK-Ekici-1030520775-0,571-0-0-4-K
NAZİK-Demirbaş-1030520776-3,36-0-0-4-K
YÜSRA-Elçiboğa-1030520777-3,799-0-0-4-K
ATAKAN-Egeli-1030520778-2,146-0-0-4-E
TAYFUN-Ertürk-1030520779-2,108-0-0-4-E
YILDIZ-Akyürek-1030520780-0,12-0-0-4-K
ILGIN-Topçuoğlu-1030520781-0,097-0-0-4-K
ONUR-Ekici-1030520782-2,867-0-0-4-E
EMİR-Akgül-1030520783-3,684-0-0-4-E
MUSTAFA-Uluhan-1030520784-2,148-0-0-4-E
HİLAL-Özgörkey-1030520785-0,99-0-0-4-K
SELİM-Tokatlıoğlu-1030520786-3,758-0-0-4-E
SELİN-Yazıcı-1030520787-0,053-0-0-4-K
PINAR-Akışık-1030520788-2,787-0-0-4-K
DİCLE-Dağlaroğlu-1030520789-1,108-0-0-4-K
SEVGİ-Ozansoy-1030520790-3,472-0-0-4-K
CANER-Çağıran-1030520791-3,748-0-0-4-E
SEYİT-Ayaydın-1030520792-3,909-0-0-4-E
ÇAĞLAR-Atan-1030520793-2,149-0-0-4-E
SEMA-Yetkiner-1030520794-3,797-0-0-4-K
ECENUR-Aşıkoğlu-1030520795-3,067-0-0-4-K
RABİA-Akman-1030520796-2,42-0-0-4-K
ASLIHAN-Çevik-1030520797-3,135-0-0-4-K
DERYA-Kocabıyık-1030520798-0,653-0-0-4-K
GÜLDİDE-Kavaklıoğlu-1030520799-0,992-0-0-4-K
CANAN-Adal-1030520800-2,858-0-0-4-K
HALDUN-Çörekçi-1030520801-1,47-0-0-4-E
ECENUR-Akyüz-1030520802-0,895-0-0-4-K
ASLI-Adal-1030520803-2,862-0-0-4-K
HALDUN-Uluhan-1030520804-0,257-0-0-4-E
NURAN-Ekici-1030520805-2,718-0-0-4-K
ILGIN-Ertürk-1030520806-2,982-0-0-4-K
ÇİCEK-Babacan-1030520807-3,806-0-0-4-K
BAHADIR-Ilıcalı-1030520808-1,805-0-0-4-E
ASLI-Doğan -1030520809-0,406-0-0-4-K
EMRE-Pektemek-1030520810-1,675-0-0-4-E
AYŞENUR-Sepetçi-1030520811-0,414-0-0-4-K
EYÜP-Alpuğan-1030520812-0,065-0-0-4-E
BAŞARAN-Ekşioğlu-1030520813-2,346-0-0-4-E
MECNUN-Polat-1030520814-0,541-0-0-4-E
HAZAN-Mayhoş-1030520815-0,248-0-0-4-K
FİLİZ-Berberoğlu-1030520816-0,015-0-0-4-K
FAHRİ-Beşok-1030520817-2,499-0-0-4-E
HAKKI-Babacan-1030520818-1,742-0-0-4-E
ERTUĞRUL-Koçoğlu-1030520819-2,663-0-0-4-E
FİKRET-Kurutluoğlu-1030520820-3,71-0-0-4-E
DEMET-Akaydın-1030520821-0,248-0-0-4-K
CEM-Kunter-1030520822-2,302-0-0-4-E
NURAN-Elçiboğa-1030520823-2,122-0-0-4-K
GÜNAY-Özbey-1030520824-0,579-0-0-4-K
EKREM-Çamdalı-1030520825-1,459-0-0-4-E
SEVDE-Kılıççı-1030520826-1,093-0-0-4-K
CÜNEYT-Tokatlıoğlu-1030520827-0,835-0-0-4-E
ÇAĞRI-Uca-1030520828-1,642-0-0-4-E
UMUT-Tütüncü-1030520829-3,333-0-0-4-E
DEMET-Yalçın-1030520830-3,656-0-0-4-K
ALİSA-Ekici-1030520831-1,039-0-0-4-K
FİKRET-Çapanoğlu-1030520832-1,96-0-0-4-E
CEYDA-Polat-1030520833-0,645-0-0-4-K
İREM-Akyürek-1030520834-1,637-0-0-4-K
FAZIL-Kaya -1030520835-2,165-0-0-4-E
ÖZKAN-Ekşioğlu-1030520836-1,097-0-0-4-E
ÖZKAN-Çamdalı-1030520837-1,542-0-0-4-E
YUSUF-Babacan-1030520838-0,343-0-0-4-E
BAHADIR-Akman-1030520839-0,587-0-0-4-E
ABDURRAHMAN-Erçetin-1030520840-1,225-0-0-4-E
TALHA-Çatalbaş-1030520841-2,239-0-0-4-E
FİLİZ-Korol-1030520842-1,238-0-0-4-K
FATİH-Tokgöz-1030520843-1,344-0-0-4-E
KEREM-Hakyemez-1030520844-1,884-0-0-4-E
DOĞUKAN-Akışık-1030520845-0,72-0-0-4-E
HÜSEYİN-Velioğlu-1030520846-3,648-0-0-4-E
YAHYA-Alyanak-1030520847-3,218-0-0-4-E
KEMAL-Tahincioğlu-1030520848-3,427-0-0-4-E
SEVİL-Tüzün-1030520849-2,088-0-0-4-K
GÜLNAZ-Yıldızoğlu-1030520850-2,177-0-0-4-K
HAKAN-Sepetçi-1030520851-2,206-0-0-4-E
VEYSEL-Tütüncü-1030520852-1,662-0-0-4-E
MAHMUT-Topçuoğlu-1030520853-2,187-0-0-4-E
BÜLENT-Mayhoş-1030520854-1,397-0-0-4-E
CANSU-Gönültaş-1030520855-0,643-0-0-4-K
YUSUF-Özbey-1030520856-1,505-0-0-4-E
HÜMEYRA-Tütüncü-1030520857-0,231-0-0-4-K
İLYA-Mayhoş-1030520858-1,552-0-0-4-K
FURKAN-Alnıaçık-1030520859-0,787-0-0-4-E
ENES-Özgörkey-1030520860-1,996-0-0-4-E
AYŞEGÜL-Karabulut-1030520861-0,079-0-0-4-K
FAZIL-Karaduman-1030520862-3,23-0-0-4-E
BERKAN-Erginsoy-1030520863-2,427-0-0-4-E
İREM-Sezek-1030520864-0,619-0-0-4-K
ALMİLA-Tütüncü-1030520865-2,159-0-0-4-K
HALİT-Baturalp-1030520866-0,007-0-0-4-E
ALİME-Çetiner-1030520867-3,619-0-0-4-K
İREM-Menemencioğlu-1030520868-1,278-0-0-4-K
DEFNE-Tuğluk-1030520869-3,118-0-0-4-K
MERT-Egeli-1030520870-0,975-0-0-4-E
FAZLI-Akay-1030520871-0,606-0-0-4-E
KAAN-Çörekçi-1030520872-3,053-0-0-4-E
GÖNÜL-Alyanak-1030520873-1,997-0-0-4-K
SİBEL-Abadan-1030520874-0,528-0-0-4-K
ELÇİN-Avan-1030520875-2,225-0-0-4-K
CAFER-Akışık-1030520876-3,682-0-0-4-E
GONCA-Sadıklar-1030520877-3,993-0-0-4-K
RAMAZAN-Ayaydın-1030520878-3,446-0-0-4-E
HAZİM-Babacan-1030520879-0,945-0-0-4-E
NERGİS-Düşenkalkar-1030520880-3,131-0-0-4-K
ASLI-Akal-1030520881-0,235-0-0-4-K
FAZİLET-Nebioğlu-1030520882-3,136-0-0-4-K
BURAK-Velioğlu-1030520883-2,693-0-0-4-E
ENİSE-Kavaklıoğlu-1030520884-2,687-0-0-4-K
MERVE-Aydan-1030520885-3,654-0-0-4-K
MURAT-Kurutluoğlu-1030520886-0,905-0-0-4-E
KÜRŞAD-Tahincioğlu-1030520887-0,901-0-0-4-E
İLYA-Tokatlıoğlu-1030520888-1,813-0-0-4-K
KÜRŞAD-Özdenak-1030520889-2,352-0-0-4-E
MERAL-Küçükler-1030520890-3,067-0-0-4-K
AYŞENUR-Tokatlıoğlu-1030520891-3,349-0-0-4-K
MELEK-Beşok-1030520892-2,421-0-0-4-K
FATİH-Arslanoğlu-1030520893-1,995-0-0-4-E
FADİME-Oraloğlu-1030520894-0,369-0-0-4-K
FERDA-Polat-1030520895-0,891-0-0-4-K
LEYLA-Akal-1030520896-0,916-0-0-4-K
SENEM-Paksüt-1030520897-0,754-0-0-4-K
GAMZE-Berberoğlu-1030520898-0,274-0-0-4-K
İDİL-Solmaz-1030520899-0,289-0-0-4-K
CÜNEYT-Karadaş-1030520900-3,623-0-0-4-E
FAZIL-Oraloğlu-1030520901-0,766-0-0-4-E
PERİHAN-Uluhan-1030520902-1,223-0-0-4-K
ÇİCEK-Sarıoğlu-1030520903-3,644-0-0-4-K
RABİA-Örge-1030520904-1,804-0-0-4-K
İSMAİL-Okur-1030520905-0,725-0-0-4-E
SEYİT-Erginsoy-1030520906-3,956-0-0-4-E
PELİN-Yıldırım -1030520907-3,376-0-0-4-K
AHENK-Bademci-1030520908-0,144-0-0-4-K
MUSA-Hakyemez-1030520909-0,026-0-0-4-E
HANDAN-Dalkıran-1030520910-2,839-0-0-4-K
İPEK-Numanoğlu-1030520911-1,348-0-0-4-K
BÜŞRA-Çatalbaş-1030520912-3,839-0-0-4-K
CEYLAN-Velioğlu-1030520913-2,466-0-0-4-K
ŞEYMA-Velioğlu-1030520914-1,381-0-0-4-K
GÖNÜL-Atakol-1030520915-2,529-0-0-4-K
VEYSEL-Öymen-1030520916-0,999-0-0-4-E
ÇİLAY-Tanrıkulu-1030520917-2,844-0-0-4-K
YAHYA-Sezek-1030520918-0,728-0-0-4-E
SELÇUK-Poyrazoğlu-1030520919-0,636-0-0-4-E
TUĞBA-Çatalbaş-1030520920-1,796-0-0-4-K
ASLIM-Aşıkoğlu-1030520921-0,096-0-0-4-K
DİLEK-Gümüşpala-1030520922-3,634-0-0-4-K
HALİME-Sepetçi-1030520923-3,235-0-0-4-K
TAHA-Baykam-1030520924-3,551-0-0-4-E
BÜŞRA-Menemencioğlu-1030520925-0,508-0-0-4-K
EMRE-Duygulu-1030520926-1,97-0-0-4-E
İLAYDA-Erberk-1030520927-1,342-0-0-4-K
DENİZ-Kuday-1030520928-2,639-0-0-4-K
ECENUR-Öymen-1030520929-3,336-0-0-4-K
